tool	seq_type	value	ecdf
HMMER (cut_ga)	Mixed metagenomes	0	0.50287616
HMMER (cut_ga)	Mixed metagenomes	0	0.503376
HMMER (cut_ga)	Mixed metagenomes	0	0.5038759
HMMER (cut_ga)	Mixed metagenomes	0	0.50437576
HMMER (cut_ga)	Mixed metagenomes	0	0.50487566
HMMER (cut_ga)	Mixed metagenomes	0	0.5053755
HMMER (cut_ga)	Mixed metagenomes	0	0.5058754
HMMER (cut_ga)	Mixed metagenomes	0	0.50637525
HMMER (cut_ga)	Mixed metagenomes	0	0.50687516
HMMER (cut_ga)	Mixed metagenomes	1	0.507375
HMMER (cut_ga)	Mixed metagenomes	1	0.5078749
HMMER (cut_ga)	Mixed metagenomes	1	0.50837475
HMMER (cut_ga)	Mixed metagenomes	1	0.50887465
HMMER (cut_ga)	Mixed metagenomes	1	0.5093745
HMMER (cut_ga)	Mixed metagenomes	1	0.5098744
HMMER (cut_ga)	Mixed metagenomes	1	0.5103743
HMMER (cut_ga)	Mixed metagenomes	1	0.51087415
HMMER (cut_ga)	Mixed metagenomes	1	0.51137406
HMMER (cut_ga)	Mixed metagenomes	1	0.5118739
HMMER (cut_ga)	Mixed metagenomes	1	0.5123738
HMMER (cut_ga)	Mixed metagenomes	1	0.51287365
HMMER (cut_ga)	Mixed metagenomes	1	0.51337355
HMMER (cut_ga)	Mixed metagenomes	1	0.5138734
HMMER (cut_ga)	Mixed metagenomes	1	0.5143733
HMMER (cut_ga)	Mixed metagenomes	1	0.51487315
HMMER (cut_ga)	Mixed metagenomes	1	0.51537305
HMMER (cut_ga)	Mixed metagenomes	1	0.5158729
HMMER (cut_ga)	Mixed metagenomes	1	0.5163728
HMMER (cut_ga)	Mixed metagenomes	1	0.51687264
HMMER (cut_ga)	Mixed metagenomes	1	0.51737255
HMMER (cut_ga)	Mixed metagenomes	1	0.5178724
HMMER (cut_ga)	Mixed metagenomes	1	0.5183723
HMMER (cut_ga)	Mixed metagenomes	1	0.5188722
HMMER (cut_ga)	Mixed metagenomes	1	0.51937205
HMMER (cut_ga)	Mixed metagenomes	1	0.51987195
HMMER (cut_ga)	Mixed metagenomes	1	0.5203718
HMMER (cut_ga)	Mixed metagenomes	1	0.5208717
HMMER (cut_ga)	Mixed metagenomes	1	0.52137154
HMMER (cut_ga)	Mixed metagenomes	1	0.52187145
HMMER (cut_ga)	Mixed metagenomes	1	0.5223713
HMMER (cut_ga)	Mixed metagenomes	1	0.5228712
HMMER (cut_ga)	Mixed metagenomes	1	0.52337104
HMMER (cut_ga)	Mixed metagenomes	1	0.52387094
HMMER (cut_ga)	Mixed metagenomes	1	0.5243708
HMMER (cut_ga)	Mixed metagenomes	1	0.5248707
HMMER (cut_ga)	Mixed metagenomes	1	0.52537054
HMMER (cut_ga)	Mixed metagenomes	1	0.52587044
HMMER (cut_ga)	Mixed metagenomes	1	0.5263703
HMMER (cut_ga)	Mixed metagenomes	1	0.5268702
HMMER (cut_ga)	Mixed metagenomes	1	0.5273701
HMMER (cut_ga)	Mixed metagenomes	1	0.52786994
HMMER (cut_ga)	Mixed metagenomes	1	0.52836984
HMMER (cut_ga)	Mixed metagenomes	1	0.5288697
HMMER (cut_ga)	Mixed metagenomes	1	0.5293696
HMMER (cut_ga)	Mixed metagenomes	1	0.52986944
HMMER (cut_ga)	Mixed metagenomes	1	0.53036934
HMMER (cut_ga)	Mixed metagenomes	1	0.5308692
HMMER (cut_ga)	Mixed metagenomes	1	0.5313691
HMMER (cut_ga)	Mixed metagenomes	1	0.53186893
HMMER (cut_ga)	Mixed metagenomes	1	0.53236884
HMMER (cut_ga)	Mixed metagenomes	1	0.5328687
HMMER (cut_ga)	Mixed metagenomes	1	0.5333686
HMMER (cut_ga)	Mixed metagenomes	1	0.53386843
HMMER (cut_ga)	Mixed metagenomes	1	0.53436834
HMMER (cut_ga)	Mixed metagenomes	1	0.5348682
HMMER (cut_ga)	Mixed metagenomes	1	0.5353681
HMMER (cut_ga)	Mixed metagenomes	1	0.535868
HMMER (cut_ga)	Mixed metagenomes	1	0.53636783
HMMER (cut_ga)	Mixed metagenomes	1	0.53686774
HMMER (cut_ga)	Mixed metagenomes	1	0.5373676
HMMER (cut_ga)	Mixed metagenomes	1	0.5378675
HMMER (cut_ga)	Mixed metagenomes	1	0.53836733
HMMER (cut_ga)	Mixed metagenomes	1	0.53886724
HMMER (cut_ga)	Mixed metagenomes	1	0.5393671
HMMER (cut_ga)	Mixed metagenomes	1	0.539867
HMMER (cut_ga)	Mixed metagenomes	1	0.5403668
HMMER (cut_ga)	Mixed metagenomes	1	0.54086673
HMMER (cut_ga)	Mixed metagenomes	1	0.5413666
HMMER (cut_ga)	Mixed metagenomes	1	0.5418665
HMMER (cut_ga)	Mixed metagenomes	1	0.5423663
HMMER (cut_ga)	Mixed metagenomes	1	0.54286623
HMMER (cut_ga)	Mixed metagenomes	1	0.5433661
HMMER (cut_ga)	Mixed metagenomes	1	0.543866
HMMER (cut_ga)	Mixed metagenomes	1	0.5443659
HMMER (cut_ga)	Mixed metagenomes	1	0.5448657
HMMER (cut_ga)	Mixed metagenomes	1	0.54536563
HMMER (cut_ga)	Mixed metagenomes	1	0.5458655
HMMER (cut_ga)	Mixed metagenomes	1	0.5463654
HMMER (cut_ga)	Mixed metagenomes	1	0.5468652
HMMER (cut_ga)	Mixed metagenomes	1	0.5473651
HMMER (cut_ga)	Mixed metagenomes	1	0.547865
HMMER (cut_ga)	Mixed metagenomes	1	0.5483649
HMMER (cut_ga)	Mixed metagenomes	1	0.5488647
HMMER (cut_ga)	Mixed metagenomes	1	0.5493646
HMMER (cut_ga)	Mixed metagenomes	1	0.5498645
HMMER (cut_ga)	Mixed metagenomes	1	0.5503644
HMMER (cut_ga)	Mixed metagenomes	1	0.5508642
HMMER (cut_ga)	Mixed metagenomes	1	0.5513641
HMMER (cut_ga)	Mixed metagenomes	1	0.55186397
HMMER (cut_ga)	Mixed metagenomes	1	0.5523639
HMMER (cut_ga)	Mixed metagenomes	1	0.5528637
HMMER (cut_ga)	Mixed metagenomes	1	0.5533636
HMMER (cut_ga)	Mixed metagenomes	1	0.5538635
HMMER (cut_ga)	Mixed metagenomes	1	0.55436337
HMMER (cut_ga)	Mixed metagenomes	1	0.5548633
HMMER (cut_ga)	Mixed metagenomes	1	0.5553631
HMMER (cut_ga)	Mixed metagenomes	1	0.555863
HMMER (cut_ga)	Mixed metagenomes	1	0.55636287
HMMER (cut_ga)	Mixed metagenomes	1	0.5568628
HMMER (cut_ga)	Mixed metagenomes	1	0.5573626
HMMER (cut_ga)	Mixed metagenomes	1	0.5578625
HMMER (cut_ga)	Mixed metagenomes	1	0.55836236
HMMER (cut_ga)	Mixed metagenomes	1	0.55886227
HMMER (cut_ga)	Mixed metagenomes	1	0.5593621
HMMER (cut_ga)	Mixed metagenomes	1	0.559862
HMMER (cut_ga)	Mixed metagenomes	1	0.56036186
HMMER (cut_ga)	Mixed metagenomes	1	0.56086177
HMMER (cut_ga)	Mixed metagenomes	1	0.5613616
HMMER (cut_ga)	Mixed metagenomes	1	0.5618615
HMMER (cut_ga)	Mixed metagenomes	1	0.5623614
HMMER (cut_ga)	Mixed metagenomes	1	0.56286126
HMMER (cut_ga)	Mixed metagenomes	1	0.56336117
HMMER (cut_ga)	Mixed metagenomes	1	0.563861
HMMER (cut_ga)	Mixed metagenomes	1	0.5643609
HMMER (cut_ga)	Mixed metagenomes	1	0.56486076
HMMER (cut_ga)	Mixed metagenomes	1	0.56536067
HMMER (cut_ga)	Mixed metagenomes	1	0.5658605
HMMER (cut_ga)	Mixed metagenomes	1	0.5663604
HMMER (cut_ga)	Mixed metagenomes	1	0.56686026
HMMER (cut_ga)	Mixed metagenomes	1	0.56736016
HMMER (cut_ga)	Mixed metagenomes	1	0.56786
HMMER (cut_ga)	Mixed metagenomes	1	0.5683599
HMMER (cut_ga)	Mixed metagenomes	1	0.56885976
HMMER (cut_ga)	Mixed metagenomes	1	0.56935966
HMMER (cut_ga)	Mixed metagenomes	1	0.5698595
HMMER (cut_ga)	Mixed metagenomes	1	0.5703594
HMMER (cut_ga)	Mixed metagenomes	1	0.5708593
HMMER (cut_ga)	Mixed metagenomes	1	0.57135916
HMMER (cut_ga)	Mixed metagenomes	1	0.57185906
HMMER (cut_ga)	Mixed metagenomes	1	0.5723589
HMMER (cut_ga)	Mixed metagenomes	1	0.5728588
HMMER (cut_ga)	Mixed metagenomes	1	0.57335865
HMMER (cut_ga)	Mixed metagenomes	1	0.57385856
HMMER (cut_ga)	Mixed metagenomes	1	0.5743584
HMMER (cut_ga)	Mixed metagenomes	1	0.5748583
HMMER (cut_ga)	Mixed metagenomes	1	0.57535815
HMMER (cut_ga)	Mixed metagenomes	1	0.57585806
HMMER (cut_ga)	Mixed metagenomes	1	0.5763579
HMMER (cut_ga)	Mixed metagenomes	1	0.5768578
HMMER (cut_ga)	Mixed metagenomes	1	0.57735765
HMMER (cut_ga)	Mixed metagenomes	1	0.57785755
HMMER (cut_ga)	Mixed metagenomes	1	0.5783574
HMMER (cut_ga)	Mixed metagenomes	1	0.5788573
HMMER (cut_ga)	Mixed metagenomes	1	0.5793572
HMMER (cut_ga)	Mixed metagenomes	1	0.57985705
HMMER (cut_ga)	Mixed metagenomes	1	0.58035696
HMMER (cut_ga)	Mixed metagenomes	1	0.5808568
HMMER (cut_ga)	Mixed metagenomes	1	0.5813567
HMMER (cut_ga)	Mixed metagenomes	1	0.58185655
HMMER (cut_ga)	Mixed metagenomes	1	0.58235645
HMMER (cut_ga)	Mixed metagenomes	1	0.5828563
HMMER (cut_ga)	Mixed metagenomes	1	0.5833562
HMMER (cut_ga)	Mixed metagenomes	1	0.58385605
HMMER (cut_ga)	Mixed metagenomes	1	0.58435595
HMMER (cut_ga)	Mixed metagenomes	1	0.5848558
HMMER (cut_ga)	Mixed metagenomes	1	0.5853557
HMMER (cut_ga)	Mixed metagenomes	1	0.58585554
HMMER (cut_ga)	Mixed metagenomes	1	0.58635545
HMMER (cut_ga)	Mixed metagenomes	1	0.5868553
HMMER (cut_ga)	Mixed metagenomes	1	0.5873552
HMMER (cut_ga)	Mixed metagenomes	1	0.58785504
HMMER (cut_ga)	Mixed metagenomes	1	0.58835495
HMMER (cut_ga)	Mixed metagenomes	1	0.58885485
HMMER (cut_ga)	Mixed metagenomes	1	0.5893547
HMMER (cut_ga)	Mixed metagenomes	1	0.5898546
HMMER (cut_ga)	Mixed metagenomes	1	0.59035444
HMMER (cut_ga)	Mixed metagenomes	1	0.59085435
HMMER (cut_ga)	Mixed metagenomes	1	0.5913542
HMMER (cut_ga)	Mixed metagenomes	1	0.5918541
HMMER (cut_ga)	Mixed metagenomes	1	0.59235394
HMMER (cut_ga)	Mixed metagenomes	1	0.59285384
HMMER (cut_ga)	Mixed metagenomes	1	0.5933537
HMMER (cut_ga)	Mixed metagenomes	1	0.5938536
HMMER (cut_ga)	Mixed metagenomes	1	0.59435344
HMMER (cut_ga)	Mixed metagenomes	1	0.59485334
HMMER (cut_ga)	Mixed metagenomes	1	0.5953532
HMMER (cut_ga)	Mixed metagenomes	1	0.5958531
HMMER (cut_ga)	Mixed metagenomes	1	0.59635293
HMMER (cut_ga)	Mixed metagenomes	1	0.59685284
HMMER (cut_ga)	Mixed metagenomes	1	0.59735274
HMMER (cut_ga)	Mixed metagenomes	1	0.5978526
HMMER (cut_ga)	Mixed metagenomes	1	0.5983525
HMMER (cut_ga)	Mixed metagenomes	1	0.59885234
HMMER (cut_ga)	Mixed metagenomes	1	0.59935224
HMMER (cut_ga)	Mixed metagenomes	1	0.5998521
HMMER (cut_ga)	Mixed metagenomes	1	0.600352
HMMER (cut_ga)	Mixed metagenomes	1	0.60085183
HMMER (cut_ga)	Mixed metagenomes	1	0.60135174
HMMER (cut_ga)	Mixed metagenomes	1	0.6018516
HMMER (cut_ga)	Mixed metagenomes	1	0.6023515
HMMER (cut_ga)	Mixed metagenomes	1	0.60285133
HMMER (cut_ga)	Mixed metagenomes	1	0.60335124
HMMER (cut_ga)	Mixed metagenomes	1	0.6038511
HMMER (cut_ga)	Mixed metagenomes	1	0.604351
HMMER (cut_ga)	Mixed metagenomes	1	0.6048508
HMMER (cut_ga)	Mixed metagenomes	1	0.60535073
HMMER (cut_ga)	Mixed metagenomes	1	0.60585064
HMMER (cut_ga)	Mixed metagenomes	1	0.6063505
HMMER (cut_ga)	Mixed metagenomes	1	0.6068504
HMMER (cut_ga)	Mixed metagenomes	1	0.60735023
HMMER (cut_ga)	Mixed metagenomes	1	0.60785013
HMMER (cut_ga)	Mixed metagenomes	1	0.60835
HMMER (cut_ga)	Mixed metagenomes	1	0.6088499
HMMER (cut_ga)	Mixed metagenomes	1	0.6093497
HMMER (cut_ga)	Mixed metagenomes	1	0.60984963
HMMER (cut_ga)	Mixed metagenomes	1	0.6103495
HMMER (cut_ga)	Mixed metagenomes	1	0.6108494
HMMER (cut_ga)	Mixed metagenomes	1	0.6113492
HMMER (cut_ga)	Mixed metagenomes	1	0.6118491
HMMER (cut_ga)	Mixed metagenomes	1	0.612349
HMMER (cut_ga)	Mixed metagenomes	1	0.6128489
HMMER (cut_ga)	Mixed metagenomes	1	0.6133487
HMMER (cut_ga)	Mixed metagenomes	1	0.6138486
HMMER (cut_ga)	Mixed metagenomes	1	0.61434853
HMMER (cut_ga)	Mixed metagenomes	1	0.6148484
HMMER (cut_ga)	Mixed metagenomes	1	0.6153483
HMMER (cut_ga)	Mixed metagenomes	1	0.6158481
HMMER (cut_ga)	Mixed metagenomes	1	0.616348
HMMER (cut_ga)	Mixed metagenomes	1	0.6168479
HMMER (cut_ga)	Mixed metagenomes	1	0.6173478
HMMER (cut_ga)	Mixed metagenomes	1	0.6178476
HMMER (cut_ga)	Mixed metagenomes	1	0.6183475
HMMER (cut_ga)	Mixed metagenomes	1	0.61884737
HMMER (cut_ga)	Mixed metagenomes	1	0.6193473
HMMER (cut_ga)	Mixed metagenomes	1	0.6198471
HMMER (cut_ga)	Mixed metagenomes	1	0.620347
HMMER (cut_ga)	Mixed metagenomes	1	0.62084687
HMMER (cut_ga)	Mixed metagenomes	1	0.6213468
HMMER (cut_ga)	Mixed metagenomes	1	0.6218466
HMMER (cut_ga)	Mixed metagenomes	1	0.6223465
HMMER (cut_ga)	Mixed metagenomes	1	0.62284636
HMMER (cut_ga)	Mixed metagenomes	1	0.62334627
HMMER (cut_ga)	Mixed metagenomes	1	0.6238462
HMMER (cut_ga)	Mixed metagenomes	1	0.624346
HMMER (cut_ga)	Mixed metagenomes	1	0.6248459
HMMER (cut_ga)	Mixed metagenomes	1	0.62534577
HMMER (cut_ga)	Mixed metagenomes	1	0.6258457
HMMER (cut_ga)	Mixed metagenomes	1	0.6263455
HMMER (cut_ga)	Mixed metagenomes	1	0.6268454
HMMER (cut_ga)	Mixed metagenomes	1	0.62734526
HMMER (cut_ga)	Mixed metagenomes	1	0.62784517
HMMER (cut_ga)	Mixed metagenomes	1	0.628345
HMMER (cut_ga)	Mixed metagenomes	1	0.6288449
HMMER (cut_ga)	Mixed metagenomes	1	0.62934476
HMMER (cut_ga)	Mixed metagenomes	1	0.62984467
HMMER (cut_ga)	Mixed metagenomes	1	0.6303445
HMMER (cut_ga)	Mixed metagenomes	1	0.6308444
HMMER (cut_ga)	Mixed metagenomes	1	0.63134426
HMMER (cut_ga)	Mixed metagenomes	1	0.63184416
HMMER (cut_ga)	Mixed metagenomes	1	0.63234407
HMMER (cut_ga)	Mixed metagenomes	1	0.6328439
HMMER (cut_ga)	Mixed metagenomes	1	0.6333438
HMMER (cut_ga)	Mixed metagenomes	1	0.63384366
HMMER (cut_ga)	Mixed metagenomes	1	0.63434356
HMMER (cut_ga)	Mixed metagenomes	1	0.6348434
HMMER (cut_ga)	Mixed metagenomes	1	0.6353433
HMMER (cut_ga)	Mixed metagenomes	1	0.63584316
HMMER (cut_ga)	Mixed metagenomes	1	0.63634306
HMMER (cut_ga)	Mixed metagenomes	1	0.6368429
HMMER (cut_ga)	Mixed metagenomes	1	0.6373428
HMMER (cut_ga)	Mixed metagenomes	1	0.63784266
HMMER (cut_ga)	Mixed metagenomes	1	0.63834256
HMMER (cut_ga)	Mixed metagenomes	1	0.6388424
HMMER (cut_ga)	Mixed metagenomes	1	0.6393423
HMMER (cut_ga)	Mixed metagenomes	1	0.63984215
HMMER (cut_ga)	Mixed metagenomes	1	0.64034206
HMMER (cut_ga)	Mixed metagenomes	1	0.64084196
HMMER (cut_ga)	Mixed metagenomes	1	0.6413418
HMMER (cut_ga)	Mixed metagenomes	1	0.6418417
HMMER (cut_ga)	Mixed metagenomes	1	0.64234155
HMMER (cut_ga)	Mixed metagenomes	1	0.64284146
HMMER (cut_ga)	Mixed metagenomes	1	0.6433413
HMMER (cut_ga)	Mixed metagenomes	1	0.6438412
HMMER (cut_ga)	Mixed metagenomes	1	0.64434105
HMMER (cut_ga)	Mixed metagenomes	1	0.64484096
HMMER (cut_ga)	Mixed metagenomes	1	0.6453408
HMMER (cut_ga)	Mixed metagenomes	1	0.6458407
HMMER (cut_ga)	Mixed metagenomes	1	0.64634055
HMMER (cut_ga)	Mixed metagenomes	1	0.64684045
HMMER (cut_ga)	Mixed metagenomes	1	0.6473403
HMMER (cut_ga)	Mixed metagenomes	1	0.6478402
HMMER (cut_ga)	Mixed metagenomes	1	0.64834005
HMMER (cut_ga)	Mixed metagenomes	1	0.64883995
HMMER (cut_ga)	Mixed metagenomes	1	0.64933985
HMMER (cut_ga)	Mixed metagenomes	1	0.6498397
HMMER (cut_ga)	Mixed metagenomes	1	0.6503396
HMMER (cut_ga)	Mixed metagenomes	1	0.65083945
HMMER (cut_ga)	Mixed metagenomes	1	0.65133935
HMMER (cut_ga)	Mixed metagenomes	1	0.6518392
HMMER (cut_ga)	Mixed metagenomes	1	0.6523391
HMMER (cut_ga)	Mixed metagenomes	1	0.65283895
HMMER (cut_ga)	Mixed metagenomes	1	0.65333885
HMMER (cut_ga)	Mixed metagenomes	1	0.6538387
HMMER (cut_ga)	Mixed metagenomes	1	0.6543386
HMMER (cut_ga)	Mixed metagenomes	1	0.65483844
HMMER (cut_ga)	Mixed metagenomes	1	0.65533835
HMMER (cut_ga)	Mixed metagenomes	1	0.6558382
HMMER (cut_ga)	Mixed metagenomes	1	0.6563381
HMMER (cut_ga)	Mixed metagenomes	1	0.65683794
HMMER (cut_ga)	Mixed metagenomes	1	0.65733784
HMMER (cut_ga)	Mixed metagenomes	1	0.65783775
HMMER (cut_ga)	Mixed metagenomes	1	0.6583376
HMMER (cut_ga)	Mixed metagenomes	1	0.6588375
HMMER (cut_ga)	Mixed metagenomes	1	0.65933734
HMMER (cut_ga)	Mixed metagenomes	1	0.65983725
HMMER (cut_ga)	Mixed metagenomes	1	0.6603371
HMMER (cut_ga)	Mixed metagenomes	1	0.660837
HMMER (cut_ga)	Mixed metagenomes	1	0.66133684
HMMER (cut_ga)	Mixed metagenomes	1	0.66183674
HMMER (cut_ga)	Mixed metagenomes	1	0.6623366
HMMER (cut_ga)	Mixed metagenomes	1	0.6628365
HMMER (cut_ga)	Mixed metagenomes	1	0.66333634
HMMER (cut_ga)	Mixed metagenomes	1	0.66383624
HMMER (cut_ga)	Mixed metagenomes	1	0.6643361
HMMER (cut_ga)	Mixed metagenomes	1	0.664836
HMMER (cut_ga)	Mixed metagenomes	1	0.66533583
HMMER (cut_ga)	Mixed metagenomes	1	0.66583574
HMMER (cut_ga)	Mixed metagenomes	1	0.6663356
HMMER (cut_ga)	Mixed metagenomes	1	0.6668355
HMMER (cut_ga)	Mixed metagenomes	1	0.6673354
HMMER (cut_ga)	Mixed metagenomes	1	0.66783524
HMMER (cut_ga)	Mixed metagenomes	1	0.66833514
HMMER (cut_ga)	Mixed metagenomes	1	0.668835
HMMER (cut_ga)	Mixed metagenomes	1	0.6693349
HMMER (cut_ga)	Mixed metagenomes	1	0.66983473
HMMER (cut_ga)	Mixed metagenomes	1	0.67033464
HMMER (cut_ga)	Mixed metagenomes	1	0.6708345
HMMER (cut_ga)	Mixed metagenomes	1	0.6713344
HMMER (cut_ga)	Mixed metagenomes	1	0.67183423
HMMER (cut_ga)	Mixed metagenomes	1	0.67233413
HMMER (cut_ga)	Mixed metagenomes	1	0.672834
HMMER (cut_ga)	Mixed metagenomes	1	0.6733339
HMMER (cut_ga)	Mixed metagenomes	1	0.6738337
HMMER (cut_ga)	Mixed metagenomes	1	0.67433363
HMMER (cut_ga)	Mixed metagenomes	1	0.6748335
HMMER (cut_ga)	Mixed metagenomes	1	0.6753334
HMMER (cut_ga)	Mixed metagenomes	1	0.6758333
HMMER (cut_ga)	Mixed metagenomes	1	0.6763331
HMMER (cut_ga)	Mixed metagenomes	1	0.67683303
HMMER (cut_ga)	Mixed metagenomes	1	0.6773329
HMMER (cut_ga)	Mixed metagenomes	1	0.6778328
HMMER (cut_ga)	Mixed metagenomes	1	0.6783326
HMMER (cut_ga)	Mixed metagenomes	1	0.67883253
HMMER (cut_ga)	Mixed metagenomes	1	0.6793324
HMMER (cut_ga)	Mixed metagenomes	1	0.6798323
HMMER (cut_ga)	Mixed metagenomes	1	0.6803321
HMMER (cut_ga)	Mixed metagenomes	1	0.680832
HMMER (cut_ga)	Mixed metagenomes	1	0.6813319
HMMER (cut_ga)	Mixed metagenomes	1	0.6818318
HMMER (cut_ga)	Mixed metagenomes	1	0.6823316
HMMER (cut_ga)	Mixed metagenomes	1	0.6828315
HMMER (cut_ga)	Mixed metagenomes	1	0.6833314
HMMER (cut_ga)	Mixed metagenomes	1	0.6838313
HMMER (cut_ga)	Mixed metagenomes	1	0.6843312
HMMER (cut_ga)	Mixed metagenomes	1	0.684831
HMMER (cut_ga)	Mixed metagenomes	1	0.6853309
HMMER (cut_ga)	Mixed metagenomes	1	0.6858308
HMMER (cut_ga)	Mixed metagenomes	1	0.6863307
HMMER (cut_ga)	Mixed metagenomes	1	0.6868305
HMMER (cut_ga)	Mixed metagenomes	1	0.6873304
HMMER (cut_ga)	Mixed metagenomes	1	0.68783027
HMMER (cut_ga)	Mixed metagenomes	1	0.6883302
HMMER (cut_ga)	Mixed metagenomes	1	0.68883
HMMER (cut_ga)	Mixed metagenomes	1	0.6893299
HMMER (cut_ga)	Mixed metagenomes	1	0.68982977
HMMER (cut_ga)	Mixed metagenomes	1	0.6903297
HMMER (cut_ga)	Mixed metagenomes	1	0.6908295
HMMER (cut_ga)	Mixed metagenomes	1	0.6913294
HMMER (cut_ga)	Mixed metagenomes	1	0.69182926
HMMER (cut_ga)	Mixed metagenomes	1	0.69232917
HMMER (cut_ga)	Mixed metagenomes	1	0.6928291
HMMER (cut_ga)	Mixed metagenomes	1	0.6933289
HMMER (cut_ga)	Mixed metagenomes	1	0.6938288
HMMER (cut_ga)	Mixed metagenomes	1	0.69432867
HMMER (cut_ga)	Mixed metagenomes	1	0.69482857
HMMER (cut_ga)	Mixed metagenomes	1	0.6953284
HMMER (cut_ga)	Mixed metagenomes	1	0.6958283
HMMER (cut_ga)	Mixed metagenomes	1	0.69632816
HMMER (cut_ga)	Mixed metagenomes	1	0.69682807
HMMER (cut_ga)	Mixed metagenomes	1	0.6973279
HMMER (cut_ga)	Mixed metagenomes	1	0.6978278
HMMER (cut_ga)	Mixed metagenomes	1	0.69832766
HMMER (cut_ga)	Mixed metagenomes	1	0.69882756
HMMER (cut_ga)	Mixed metagenomes	1	0.6993274
HMMER (cut_ga)	Mixed metagenomes	1	0.6998273
HMMER (cut_ga)	Mixed metagenomes	1	0.70032716
HMMER (cut_ga)	Mixed metagenomes	1	0.70082706
HMMER (cut_ga)	Mixed metagenomes	1	0.7013269
HMMER (cut_ga)	Mixed metagenomes	1	0.7018268
HMMER (cut_ga)	Mixed metagenomes	1	0.7023267
HMMER (cut_ga)	Mixed metagenomes	1	0.70282656
HMMER (cut_ga)	Mixed metagenomes	1	0.70332646
HMMER (cut_ga)	Mixed metagenomes	1	0.7038263
HMMER (cut_ga)	Mixed metagenomes	1	0.7043262
HMMER (cut_ga)	Mixed metagenomes	1	0.70482606
HMMER (cut_ga)	Mixed metagenomes	1	0.70532596
HMMER (cut_ga)	Mixed metagenomes	1	0.7058258
HMMER (cut_ga)	Mixed metagenomes	1	0.7063257
HMMER (cut_ga)	Mixed metagenomes	1	0.70682555
HMMER (cut_ga)	Mixed metagenomes	1	0.70732546
HMMER (cut_ga)	Mixed metagenomes	1	0.7078253
HMMER (cut_ga)	Mixed metagenomes	1	0.7083252
HMMER (cut_ga)	Mixed metagenomes	1	0.70882505
HMMER (cut_ga)	Mixed metagenomes	1	0.70932496
HMMER (cut_ga)	Mixed metagenomes	1	0.7098248
HMMER (cut_ga)	Mixed metagenomes	1	0.7103247
HMMER (cut_ga)	Mixed metagenomes	1	0.7108246
HMMER (cut_ga)	Mixed metagenomes	1	0.71132445
HMMER (cut_ga)	Mixed metagenomes	1	0.71182436
HMMER (cut_ga)	Mixed metagenomes	1	0.7123242
HMMER (cut_ga)	Mixed metagenomes	1	0.7128241
HMMER (cut_ga)	Mixed metagenomes	1	0.71332395
HMMER (cut_ga)	Mixed metagenomes	1	0.71382385
HMMER (cut_ga)	Mixed metagenomes	1	0.7143237
HMMER (cut_ga)	Mixed metagenomes	1	0.7148236
HMMER (cut_ga)	Mixed metagenomes	1	0.71532345
HMMER (cut_ga)	Mixed metagenomes	1	0.71582335
HMMER (cut_ga)	Mixed metagenomes	1	0.7163232
HMMER (cut_ga)	Mixed metagenomes	1	0.7168231
HMMER (cut_ga)	Mixed metagenomes	1	0.71732295
HMMER (cut_ga)	Mixed metagenomes	1	0.71782285
HMMER (cut_ga)	Mixed metagenomes	1	0.7183227
HMMER (cut_ga)	Mixed metagenomes	1	0.7188226
HMMER (cut_ga)	Mixed metagenomes	1	0.7193225
HMMER (cut_ga)	Mixed metagenomes	1	0.71982235
HMMER (cut_ga)	Mixed metagenomes	1	0.72032225
HMMER (cut_ga)	Mixed metagenomes	1	0.7208221
HMMER (cut_ga)	Mixed metagenomes	1	0.721322
HMMER (cut_ga)	Mixed metagenomes	1	0.72182184
HMMER (cut_ga)	Mixed metagenomes	1	0.72232175
HMMER (cut_ga)	Mixed metagenomes	1	0.7228216
HMMER (cut_ga)	Mixed metagenomes	1	0.7233215
HMMER (cut_ga)	Mixed metagenomes	1	0.72382134
HMMER (cut_ga)	Mixed metagenomes	1	0.72432125
HMMER (cut_ga)	Mixed metagenomes	1	0.7248211
HMMER (cut_ga)	Mixed metagenomes	1	0.725321
HMMER (cut_ga)	Mixed metagenomes	1	0.72582084
HMMER (cut_ga)	Mixed metagenomes	1	0.72632074
HMMER (cut_ga)	Mixed metagenomes	1	0.7268206
HMMER (cut_ga)	Mixed metagenomes	1	0.7273205
HMMER (cut_ga)	Mixed metagenomes	1	0.7278204
HMMER (cut_ga)	Mixed metagenomes	1	0.72832024
HMMER (cut_ga)	Mixed metagenomes	1	0.72882015
HMMER (cut_ga)	Mixed metagenomes	1	0.72932
HMMER (cut_ga)	Mixed metagenomes	1	0.7298199
HMMER (cut_ga)	Mixed metagenomes	1	0.73031974
HMMER (cut_ga)	Mixed metagenomes	1	0.73081964
HMMER (cut_ga)	Mixed metagenomes	1	0.7313195
HMMER (cut_ga)	Mixed metagenomes	1	0.7318194
HMMER (cut_ga)	Mixed metagenomes	1	0.73231924
HMMER (cut_ga)	Mixed metagenomes	1	0.73281914
HMMER (cut_ga)	Mixed metagenomes	1	0.733319
HMMER (cut_ga)	Mixed metagenomes	1	0.7338189
HMMER (cut_ga)	Mixed metagenomes	1	0.73431873
HMMER (cut_ga)	Mixed metagenomes	1	0.73481864
HMMER (cut_ga)	Mixed metagenomes	1	0.7353185
HMMER (cut_ga)	Mixed metagenomes	1	0.7358184
