id	db	name	hard_NO_EXCEPTION	soft_NO_EXCEPTION	hard_allow_glycosyl	soft_allow_glycosyl	hard_allow_nucleotide	soft_allow_nucleotide	hard_allow_methyl	soft_allow_methyl	hard_allow_lipid	soft_allow_lipid
K03051	KEGG	rpoF; DNA-directed RNA polymerase subunit F [EC:2.7.7.6]	True	False	False	False	False	False	False	False	False	False
K03052	KEGG	rpoG; DNA-directed RNA polymerase subunit G [EC:2.7.7.6]	True	False	False	False	False	False	False	False	False	False
K03053	KEGG	rpoH; DNA-directed RNA polymerase subunit H [EC:2.7.7.6]	True	False	False	False	False	False	False	False	False	False
K03054	KEGG	rpoI; DNA-directed RNA polymerase subunit I [EC:2.7.7.6]	True	False	False	False	False	False	False	False	False	False
K03055	KEGG	rpoK; DNA-directed RNA polymerase subunit K [EC:2.7.7.6]	True	False	False	False	False	False	False	False	False	False
K03056	KEGG	rpoL; DNA-directed RNA polymerase subunit L [EC:2.7.7.6]	True	False	False	False	False	False	False	False	False	False
K03058	KEGG	rpoN; DNA-directed RNA polymerase subunit N [EC:2.7.7.6]	True	False	False	False	False	False	False	False	False	False
K03059	KEGG	rpoP; DNA-directed RNA polymerase subunit P [EC:2.7.7.6]	True	False	False	False	False	False	False	False	False	False
K03060	KEGG	rpoZ; DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	True	False	False	False	False	False	False	False	False	False
K03068	KEGG	LRP5_6; low density lipoprotein receptor-related protein 5/6	True	False	False	False	False	False	False	False	False	False
K03086	KEGG	rpoD; RNA polymerase primary sigma factor	True	False	False	False	False	False	False	False	False	False
K03087	KEGG	rpoS; RNA polymerase nonessential primary-like sigma factor	True	False	False	False	False	False	False	False	False	False
K03088	KEGG	rpoE; RNA polymerase sigma-70 factor, ECF subfamily	True	False	False	False	False	False	False	False	False	False
K03089	KEGG	rpoH; RNA polymerase sigma-32 factor	True	False	False	False	False	False	False	False	False	False
K03090	KEGG	sigB; RNA polymerase sigma-B factor	True	False	False	False	False	False	False	False	False	False
K03091	KEGG	sigE_F_G; RNA polymerase sigma-E/F/G factor	True	False	False	False	False	False	False	False	False	False
K03092	KEGG	rpoN; RNA polymerase sigma-54 factor	True	False	False	False	False	False	False	False	False	False
K03093	KEGG	sigI; RNA polymerase sigma-I factor	True	False	False	False	False	False	False	False	False	False
K03110	KEGG	ftsY; fused signal recognition particle receptor	True	False	False	False	False	False	False	False	False	False
K03158	KEGG	TNFRSF1A, TNFR1, CD120a; tumor necrosis factor receptor superfamily member 1A	True	False	False	False	False	False	False	False	False	False
K03159	KEGG	TNFRSF3, LTBR; lymphotoxin beta receptor TNFR superfamily member 3	True	False	False	False	False	False	False	False	False	False
K03160	KEGG	TNFRSF5, CD40; tumor necrosis factor receptor superfamily member 5	True	False	False	False	False	False	False	False	False	False
K03163	KEGG	TOP1; DNA topoisomerase I [EC:5.6.2.1]	True	False	False	False	False	False	False	False	False	False
K03164	KEGG	TOP2; DNA topoisomerase II [EC:5.6.2.2]	True	False	False	False	False	False	False	False	False	False
K03165	KEGG	TOP3; DNA topoisomerase III [EC:5.6.2.1]	True	False	False	False	False	False	False	False	False	False
K03166	KEGG	top6A; DNA topoisomerase VI subunit A [EC:5.6.2.2]	True	False	False	False	False	False	False	False	False	False
K03167	KEGG	top6B; DNA topoisomerase VI subunit B [EC:5.6.2.2]	True	False	False	False	False	False	False	False	False	False
K03168	KEGG	topA; DNA topoisomerase I [EC:5.6.2.1]	True	False	False	False	False	False	False	False	False	False
K03169	KEGG	topB; DNA topoisomerase III [EC:5.6.2.1]	True	False	False	False	False	False	False	False	False	False
K03170	KEGG	topG, rgy; reverse gyrase [EC:5.6.2.2 5.6.2.-]	True	False	False	False	False	False	False	False	False	False
K03171	KEGG	TRADD; tumor necrosis factor receptor type 1-associated DEATH domain protein	True	False	False	False	False	False	False	False	False	False
K03172	KEGG	TRAF1; TNF receptor-associated factor 1	True	False	False	False	False	False	False	False	False	False
K03173	KEGG	TRAF2; TNF receptor-associated factor 2 [EC:2.3.2.27]	True	False	False	False	False	False	False	False	False	False
K03174	KEGG	TRAF3; TNF receptor-associated factor 3	True	False	False	False	False	False	False	False	False	False
K03175	KEGG	TRAF6; TNF receptor-associated factor 6 [EC:2.3.2.27]	True	False	False	False	False	False	False	False	False	False
K03176	KEGG	NTRK1, TRKA; neurotrophic tyrosine kinase receptor type 1 [EC:2.7.10.1]	True	False	False	False	False	False	False	False	False	False
K03183	KEGG	ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]	True	False	False	False	False	False	False	False	False	False
K03209	KEGG	WNT1; wingless-type MMTV integration site family, member 1	True	False	False	False	False	False	False	False	False	False
K03212	KEGG	rumB; 23S rRNA (uracil747-C5)-methyltransferase [EC:2.1.1.189]	True	False	False	False	False	False	False	False	False	False
K03214	KEGG	yfiF, trmG; RNA methyltransferase, TrmH family [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
K03215	KEGG	rumA; 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	True	False	False	False	False	False	False	False	False	False
K03216	KEGG	trmL, cspR; tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]	True	False	False	False	False	False	False	False	False	False
K03218	KEGG	rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]	True	False	False	False	False	False	False	False	False	False
K03256	KEGG	TRM6, GCD10; tRNA (adenine58-N1)-methyltransferase non-catalytic subunit	True	False	False	False	False	False	False	False	False	False
K03272	KEGG	gmhC, hldE, waaE, rfaE; D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]	True	False	False	False	False	False	False	False	False	False
K03346	KEGG	dnaB; replication initiation and membrane attachment protein	True	False	False	False	False	False	False	False	False	False
K03394	KEGG	cobI-cbiL; precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]	True	False	False	False	False	False	False	False	False	False
K03399	KEGG	cbiE; cobalt-precorrin-7 (C5)-methyltransferase [EC:2.1.1.289]	True	False	False	False	False	False	False	False	False	False
K03424	KEGG	tatD; TatD DNase family protein [EC:3.1.21.-]	True	False	False	False	False	False	False	False	False	False
K03428	KEGG	bchM, chlM; magnesium-protoporphyrin O-methyltransferase [EC:2.1.1.11]	True	False	False	False	False	False	False	False	False	False
K03437	KEGG	spoU; RNA methyltransferase, TrmH family	True	False	False	False	False	False	False	False	False	False
K03438	KEGG	mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]	True	False	False	False	False	False	False	False	False	False
K03439	KEGG	trmB, METTL1, TRM8; tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]	True	False	False	False	False	False	False	False	False	False
K03469	KEGG	rnhA, RNASEH1; ribonuclease HI [EC:3.1.26.4]	True	False	False	False	False	False	False	False	False	False
K03470	KEGG	rnhB; ribonuclease HII [EC:3.1.26.4]	True	False	False	False	False	False	False	False	False	False
K03471	KEGG	rnhC; ribonuclease HIII [EC:3.1.26.4]	True	False	False	False	False	False	False	False	False	False
K03500	KEGG	rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]	True	False	False	False	False	False	False	False	False	False
K03501	KEGG	gidB, rsmG; 16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	True	False	False	False	False	False	False	False	False	False
K03502	KEGG	umuC; DNA polymerase V	True	False	False	False	False	False	False	False	False	False
K03503	KEGG	umuD; DNA polymerase V [EC:3.4.21.-]	True	False	False	False	False	False	False	False	False	False
K03504	KEGG	POLD3; DNA polymerase delta subunit 3	True	False	False	False	False	False	False	False	False	False
K03505	KEGG	POLD4; DNA polymerase delta subunit 4	True	False	False	False	False	False	False	False	False	False
K03506	KEGG	POLE4; DNA polymerase epsilon subunit 4 [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
K03508	KEGG	POLZ2, rev7; DNA polymerase zeta [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
K03509	KEGG	POLH; DNA polymerase eta [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
K03510	KEGG	POLI; DNA polymerase iota [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
K03511	KEGG	POLK; DNA polymerase kappa [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
K03512	KEGG	POLL; DNA polymerase lambda [EC:2.7.7.7 4.2.99.-]	True	False	False	False	False	False	False	False	False	False
K03513	KEGG	POLM; DNA polymerase mu [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
K03514	KEGG	PAPD5_7, TRF4; non-canonical poly(A) RNA polymerase PAPD5/7 [EC:2.7.7.19]	True	False	False	False	False	False	False	False	False	False
K03536	KEGG	rnpA; ribonuclease P protein component [EC:3.1.26.5]	True	False	False	False	False	False	False	False	False	False
K03537	KEGG	POP5; ribonuclease P/MRP protein subunit POP5 [EC:3.1.26.5]	True	False	False	False	False	False	False	False	False	False
K03538	KEGG	POP4, RPP29; ribonuclease P protein subunit POP4 [EC:3.1.26.5]	True	False	False	False	False	False	False	False	False	False
K03539	KEGG	RPP1, RPP30; ribonuclease P/MRP protein subunit RPP1 [EC:3.1.26.5]	True	False	False	False	False	False	False	False	False	False
K03540	KEGG	RPR2, RPP21; ribonuclease P protein subunit RPR2 [EC:3.1.26.5]	True	False	False	False	False	False	False	False	False	False
K03550	KEGG	ruvA; holliday junction DNA helicase RuvA	True	False	False	False	False	False	False	False	False	False
K03551	KEGG	ruvB; holliday junction DNA helicase RuvB [EC:5.6.2.4]	True	False	False	False	False	False	False	False	False	False
K03552	KEGG	hjr, hjc, hje; holliday junction resolvase [EC:3.1.21.10]	True	False	False	False	False	False	False	False	False	False
K03553	KEGG	recA; recombination protein RecA	True	False	False	False	False	False	False	False	False	False
K03554	KEGG	rdgC; recombination associated protein RdgC	True	False	False	False	False	False	False	False	False	False
K03578	KEGG	hrpA; ATP-dependent RNA helicase HrpA [EC:5.6.2.6]	True	False	False	False	False	False	False	False	False	False
K03579	KEGG	hrpB; ATP-dependent RNA helicase HrpB [EC:5.6.2.6]	True	False	False	False	False	False	False	False	False	False
K03580	KEGG	hepA; ATP-dependent helicase HepA [EC:5.6.2.-]	True	False	False	False	False	False	False	False	False	False
K03581	KEGG	recD; exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]	True	False	False	False	False	False	False	False	False	False
K03582	KEGG	recB; exodeoxyribonuclease V beta subunit [EC:3.1.11.5]	True	False	False	False	False	False	False	False	False	False
K03583	KEGG	recC; exodeoxyribonuclease V gamma subunit [EC:3.1.11.5]	True	False	False	False	False	False	False	False	False	False
K03584	KEGG	recO; DNA repair protein RecO (recombination protein O)	True	False	False	False	False	False	False	False	False	False
K03601	KEGG	xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	True	False	False	False	False	False	False	False	False	False
K03602	KEGG	xseB; exodeoxyribonuclease VII small subunit [EC:3.1.11.6]	True	False	False	False	False	False	False	False	False	False
K03623	KEGG	yhcO; ribonuclease inhibitor	True	False	False	False	False	False	False	False	False	False
K03629	KEGG	recF; DNA replication and repair protein RecF	True	False	False	False	False	False	False	False	False	False
K03631	KEGG	recN; DNA repair protein RecN (Recombination protein N)	True	False	False	False	False	False	False	False	False	False
K03645	KEGG	seqA; negative modulator of initiation of replication	True	False	False	False	False	False	False	False	False	False
K03654	KEGG	recQ; ATP-dependent DNA helicase RecQ [EC:5.6.2.4]	True	False	False	False	False	False	False	False	False	False
K03655	KEGG	recG; ATP-dependent DNA helicase RecG [EC:5.6.2.4]	True	False	False	False	False	False	False	False	False	False
K03656	KEGG	rep; ATP-dependent DNA helicase Rep [EC:5.6.2.4]	True	False	False	False	False	False	False	False	False	False
K03657	KEGG	uvrD, pcrA; ATP-dependent DNA helicase UvrD/PcrA [EC:5.6.2.4]	True	False	False	False	False	False	False	False	False	False
K03658	KEGG	helD; DNA helicase IV [EC:5.6.2.4]	True	False	False	False	False	False	False	False	False	False
K03683	KEGG	rnt; ribonuclease T [EC:3.1.13.-]	True	False	False	False	False	False	False	False	False	False
K03684	KEGG	rnd; ribonuclease D [EC:3.1.13.5]	True	False	False	False	False	False	False	False	False	False
K03685	KEGG	rnc, DROSHA, RNT1; ribonuclease III [EC:3.1.26.3]	True	False	False	False	False	False	False	False	False	False
K03698	KEGG	cbf, cbf1; 3'-5' exoribonuclease [EC:3.1.-.-]	True	False	False	False	False	False	False	False	False	False
K03700	KEGG	recU; recombination protein U	True	False	False	False	False	False	False	False	False	False
K03701	KEGG	uvrA; excinuclease ABC subunit A	True	False	False	False	False	False	False	False	False	False
K03702	KEGG	uvrB; excinuclease ABC subunit B	True	False	False	False	False	False	False	False	False	False
K03703	KEGG	uvrC; excinuclease ABC subunit C	True	False	False	False	False	False	False	False	False	False
K03722	KEGG	dinG; ATP-dependent DNA helicase DinG [EC:5.6.2.3]	True	False	False	False	False	False	False	False	False	False
K03723	KEGG	mfd; transcription-repair coupling factor (superfamily II helicase) [EC:5.6.2.4]	True	False	False	False	False	False	False	False	False	False
K03724	KEGG	lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:5.6.2.6 5.6.2.4]	True	False	False	False	False	False	False	False	False	False
K03725	KEGG	K03725; putative ATP-dependent RNA helicase [EC:5.6.2.-]	True	False	False	False	False	False	False	False	False	False
K03726	KEGG	helS; ATP-dependent DNA helicase [EC:5.6.2.4]	True	False	False	False	False	False	False	False	False	False
K03727	KEGG	helY; ATP-dependent RNA helicase HelY [EC:5.6.2.6]	True	False	False	False	False	False	False	False	False	False
K03728	KEGG	NR1D1; nuclear receptor subfamily 1 group D member 1	True	False	False	False	False	False	False	False	False	False
K03732	KEGG	rhlB; ATP-dependent RNA helicase RhlB [EC:5.6.2.7]	True	False	False	False	False	False	False	False	False	False
K03733	KEGG	xerC; integrase/recombinase XerC	True	False	False	False	False	False	False	False	False	False
K03763	KEGG	polC; DNA polymerase III subunit alpha, Gram-positive type [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
K03776	KEGG	aer; aerotaxis receptor	True	False	False	False	False	False	False	False	False	False
K03914	KEGG	F2R, PAR1; coagulation factor II (thrombin) receptor	True	False	False	False	False	False	False	False	False	False
K03915	KEGG	BDKRB1; bradykinin receptor B1	True	False	False	False	False	False	False	False	False	False
K03916	KEGG	BDKRB2; bradykinin receptor B2	True	False	False	False	False	False	False	False	False	False
K03985	KEGG	PLAUR, CD87; plasminogen activator, urokinase receptor	True	False	False	False	False	False	False	False	False	False
K04009	KEGG	C3AR1; C3a anaphylatoxin chemotactic receptor	True	False	False	False	False	False	False	False	False	False
K04010	KEGG	C5AR1, CD88; C5a anaphylatoxin chemotactic receptor 1	True	False	False	False	False	False	False	False	False	False
K04011	KEGG	CR1, CD35; complement component (3b/4b) receptor 1	True	False	False	False	False	False	False	False	False	False
K04012	KEGG	CR2, CD21; complement receptor type 2	True	False	False	False	False	False	False	False	False	False
K04032	KEGG	eutT; ethanolamine utilization cobalamin adenosyltransferase [EC:2.5.1.154]	True	False	False	False	False	False	False	False	False	False
K04066	KEGG	priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:5.6.2.4]	True	False	False	False	False	False	False	False	False	False
K04067	KEGG	priC; primosomal replication protein N''	True	False	False	False	False	False	False	False	False	False
K04094	KEGG	trmFO, gid; methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]	True	False	False	False	False	False	False	False	False	False
K04129	KEGG	CHRM1; muscarinic acetylcholine receptor M1	True	False	False	False	False	False	False	False	False	False
K04130	KEGG	CHRM2; muscarinic acetylcholine receptor M2	True	False	False	False	False	False	False	False	False	False
K04131	KEGG	CHRM3; muscarinic acetylcholine receptor M3	True	False	False	False	False	False	False	False	False	False
K04132	KEGG	CHRM4; muscarinic acetylcholine receptor M4	True	False	False	False	False	False	False	False	False	False
K04133	KEGG	CHRM5; muscarinic acetylcholine receptor M5	True	False	False	False	False	False	False	False	False	False
K04134	KEGG	CHRMN; muscarinic acetylcholine receptor	True	False	False	False	False	False	False	False	False	False
K04135	KEGG	ADRA1A; adrenergic receptor alpha-1A	True	False	False	False	False	False	False	False	False	False
K04136	KEGG	ADRA1B; adrenergic receptor alpha-1B	True	False	False	False	False	False	False	False	False	False
