id	db	name	category_L1	category_L2	category_L3
PF20439.4	Pfam	Sporulation stage IV protein A, C-terminal	Sporulation & developmental	Sporulation	
PF20560.4	Pfam	Motility protein A N-terminal	Motility & cell-surface dynamics	Motility (other)	
PF20605.5	Pfam	Antitoxin-like ribbon-helix-helix	Toxin-antitoxin systems	Antitoxin	
PF20605.5	Pfam	Antitoxin-like ribbon-helix-helix	Toxin-antitoxin systems	Toxin-antitoxin module	
PF20822.3	Pfam	CRISPR RNA silencing complex Cmr2 subunit, first helical domain	Defense & anti-defense systems	CRISPR-Cas system	
PF20823.3	Pfam	CRISPR RNA silencing complex Cmr2 subunit, Zn-binding domain	Defense & anti-defense systems	CRISPR-Cas system	
PF20824.3	Pfam	CRISPR RNA silencing complex Cmr2 subunit, second helical domain	Defense & anti-defense systems	CRISPR-Cas system	
PF20829.3	Pfam	Anti-CRISPR protein Acr30-35/AcrF1	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
PF20848.3	Pfam	ExoU toxin, middle helical domain	Toxin-antitoxin systems	Toxin	
PF20889.3	Pfam	Antitoxin TsiV3	Toxin-antitoxin systems	Antitoxin	
PF20889.3	Pfam	Antitoxin TsiV3	Toxin-antitoxin systems	Toxin-antitoxin module	
PF20894.3	Pfam	Small heat shock protein Tsp36, N-terminal domain	Stress response & homeostasis	Heat-shock response	
PF20898.2	Pfam	P-type Type IV secretion system, TraN	Secretion & extracellular processes	Secretion system	
PF20899.3	Pfam	Pasteurella multocida toxin, C2 domain	Toxin-antitoxin systems	Toxin	
PF20900.4	Pfam	Pasteurella multocida toxin, C3 domain	Toxin-antitoxin systems	Toxin	
PF20983.3	Pfam	ExoU toxin, C-terminal domain	Toxin-antitoxin systems	Toxin	
PF21069.3	Pfam	CRISPR-associated endonuclease Cas9 alpha-helical lobe	Defense & anti-defense systems	CRISPR-Cas system	
PF21070.3	Pfam	Type VI secretion protein IcmF helical domain	Secretion & extracellular processes	Secretion system	
PF21109.3	Pfam	Stonustoxin helical domain	Toxin-antitoxin systems	Toxin	
PF21111.5	Pfam	CDI toxin restriction endonuclease-like domain	Toxin-antitoxin systems	Toxin	
PF21158.4	Pfam	Flagellar hook-associated protein 1, D2-like domain	Motility & cell-surface dynamics	Flagellar assembly / function	
PF21159.4	Pfam	Flagellar hook-associated protein 1, D3 domain	Motility & cell-surface dynamics	Flagellar assembly / function	
PF21178.3	Pfam	Intraflagellar transport protein 52, C-terminal domain	Motility & cell-surface dynamics	Flagellar assembly / function	
PF21277.3	Pfam	Type VI secretion system spike protein VgrG3-like, C-terminal	Secretion & extracellular processes	Secretion system	
PF21304.3	Pfam	SPI-1 type 3 secretion system secretin, N0 domain	Secretion & extracellular processes	Secretion system	
PF21350.3	Pfam	CRISPR-associated protein Cas6, N-terminal	Defense & anti-defense systems	CRISPR-Cas system	
PF21384.3	Pfam	CRISPR-associated nuclease/helicase Cas3, I-F/YPEST, Cas2 domain	Defense & anti-defense systems	CRISPR-Cas system	
PF21401.3	Pfam	Cas3 inhibitor AcrF3	Defense & anti-defense systems	CRISPR-Cas system	
PF21414.2	Pfam	Salt-mediated killer protoxin 1, beta subunit	Toxin-antitoxin systems	Toxin	
PF21421.3	Pfam	Avirulence protein ATR1, WY-domain	Virulence & host interaction	Virulence factor	
PF21464.3	Pfam	Flagellar hook protein FlgE, D3 domain	Motility & cell-surface dynamics	Flagellar assembly / function	
PF21483.3	Pfam	Toxin CdiA-like, helical domain	Toxin-antitoxin systems	Toxin	
PF21535.4	Pfam	Uncharacterized motility-related protein HVO_2248	Motility & cell-surface dynamics	Motility (other)	
PF21545.4	Pfam	T7SS, ESX-1 secretion system protein EccA1, N-terminal domain	Secretion & extracellular processes	Secretion system	
PF21574.4	Pfam	CRISPR-associated endonuclease Cas9, C-terminal domain	Defense & anti-defense systems	CRISPR-Cas system	
PF21610.3	Pfam	Flagellar protein FlgA, N-terminal domain-like	Motility & cell-surface dynamics	Flagellar assembly / function	
PF21687.4	Pfam	Type II secretion system (T2SS), protein K	Secretion & extracellular processes	Secretion system	
PF21735.4	Pfam	C-terminal repeat from RTX toxins	Other		
PF21802.4	Pfam	CRISPR-associated Cas3 subtype I-F/YPEST-like, C-terminal domain	Defense & anti-defense systems	CRISPR-Cas system	
PF21856.3	Pfam	ESX-1 secretion-associated protein EspB, PPE domain	Secretion & extracellular processes	Secretion system	
PF21918.3	Pfam	CRISPR-associated endonuclease Cpf1 REC2 domain	Defense & anti-defense systems	CRISPR-Cas system	
PF21947.3	Pfam	Snake toxin cobra-type	Toxin-antitoxin systems	Toxin	
PF22044.3	Pfam	Sporulation protein 24	Sporulation & developmental	Sporulation	
PF22077.2	Pfam	CRISPR-associated endonuclease C2c1 Nuc-II domain	Defense & anti-defense systems	CRISPR-Cas system	
PF22126.3	Pfam	C2c1 CRISPR-Cas endonuclease, RuvC-like domain	Defense & anti-defense systems	CRISPR-Cas system	
PF22129.2	Pfam	CRISPR-associated endonuclease CjCas9 wedge domain	Defense & anti-defense systems	CRISPR-Cas system	
PF22131.2	Pfam	CRISPR-associated endonuclease CjCas9 PI-CTD domain	Defense & anti-defense systems	CRISPR-Cas system	
PF22133.2	Pfam	Botulinum neurotoxin, helical domain	Toxin-antitoxin systems	Toxin	
PF22147.2	Pfam	Anti-CRISPR protein AcrIC5	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
PF22172.3	Pfam	CRISPR-associated endonuclease C2c1 second helical domain	Defense & anti-defense systems	CRISPR-Cas system	
PF22201.3	Pfam	Conserved flagellar protein F, immunoglobulin-like domain	Motility & cell-surface dynamics	Flagellar assembly / function	
PF22202.2	Pfam	CRISPR-associated endonuclease C2c1 first helical domain	Defense & anti-defense systems	CRISPR-Cas system	
PF22204.3	Pfam	CRISPR-associated endonuclease C2c1, wedge domain, second region	Defense & anti-defense systems	CRISPR-Cas system	
PF22206.3	Pfam	CRISPR-associated protein Csm6 6H domain	Defense & anti-defense systems	CRISPR-Cas system	
PF22211.3	Pfam	Type six secretion immunity 3 domain	Secretion & extracellular processes	Secretion system	
PF22222.2	Pfam	CRISPR-associated endonuclease Cpf1 PI domain	Defense & anti-defense systems	CRISPR-Cas system	
PF22230.3	Pfam	CRISPR system endoribonuclease Csx1, CARF domain	Defense & anti-defense systems	CRISPR-Cas system	
PF22346.3	Pfam	ADP-ribosylating toxin CARDS, C-terminal beta-trefoil domain	Toxin-antitoxin systems	Toxin	
PF22347.2	Pfam	Avirulence protein AvrPiz-t	Virulence & host interaction	Virulence factor	
PF22367.2	Pfam	Flagellar hook protein FlgE, third domain	Motility & cell-surface dynamics	Flagellar assembly / function	
PF22385.1	Pfam	CRISPR-associated endonuclease Cas9, C-terminal domain	Defense & anti-defense systems	CRISPR-Cas system	
PF22397.4	Pfam	DarT1-associated NADAR antitoxin	Toxin-antitoxin systems	Antitoxin	
PF22397.4	Pfam	DarT1-associated NADAR antitoxin	Toxin-antitoxin systems	Toxin-antitoxin module	
PF22438.3	Pfam	Flagellar protein FlgA,  HotDog domain-like	Motility & cell-surface dynamics	Flagellar assembly / function	
PF22510.2	Pfam	Flagellar biosynthesis protein FlhF, N domain	Motility & cell-surface dynamics	Flagellar assembly / function	
PF22513.3	Pfam	Antitoxin FitA-like, ribbon-helix-helix	Toxin-antitoxin systems	Antitoxin	
PF22513.3	Pfam	Antitoxin FitA-like, ribbon-helix-helix	Toxin-antitoxin systems	Toxin-antitoxin module	
PF22590.3	Pfam	CRISPR-associated nuclease/helicase Cas3, C-terminal	Defense & anti-defense systems	CRISPR-Cas system	
PF22638.2	Pfam	Flagellar hook-associated protein FlgK helical domain	Motility & cell-surface dynamics	Flagellar assembly / function	
PF22662.4	Pfam	Csa3 CRISPR-associated Rossmann-like domain	Defense & anti-defense systems	CRISPR-Cas system	
PF22692.2	Pfam	Flagellar hook protein FlgE/F/G D1 domain	Motility & cell-surface dynamics	Flagellar assembly / function	
PF22771.1	Pfam	Dermonecrotic toxin, barrel-like domain	Toxin-antitoxin systems	Toxin	
PF22785.2	Pfam	Polymorphic toxin system, DSP-PTPase phosphatase	Toxin-antitoxin systems	Toxin	
PF22879.2	Pfam	Abortive infection phage resistance protein N-terminal domain	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
PF23124.3	Pfam	Antitoxin Xre/MbcA/ParS-like, N-terminal	Toxin-antitoxin systems	Antitoxin	
PF23124.3	Pfam	Antitoxin Xre/MbcA/ParS-like, N-terminal	Toxin-antitoxin systems	Toxin-antitoxin module	
PF23125.2	Pfam	Antitoxin Xre/MbcA/ParS-like, middle domain	Toxin-antitoxin systems	Antitoxin	
PF23125.2	Pfam	Antitoxin Xre/MbcA/ParS-like, middle domain	Toxin-antitoxin systems	Toxin-antitoxin module	
PF23456.2	Pfam	Cold shock domain-containing protein E1 CSD domain	Stress response & homeostasis	Cold-shock response	
PF23474.2	Pfam	Anti-CBASS protein Acb1	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
PF23474.2	Pfam	Anti-CBASS protein Acb1	Defense & anti-defense systems	CRISPR-Cas system	
PF23719.2	Pfam	Antitoxin VapB-like	Toxin-antitoxin systems	Antitoxin	
PF23719.2	Pfam	Antitoxin VapB-like	Toxin-antitoxin systems	Toxin-antitoxin module	
PF23767.3	Pfam	TscA antitoxin	Toxin-antitoxin systems	Antitoxin	
PF23767.3	Pfam	TscA antitoxin	Toxin-antitoxin systems	Toxin-antitoxin module	
PF23813.2	Pfam	Anti-DarT factor A	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
PF24112.2	Pfam	Amanitin toxin	Toxin-antitoxin systems	Toxin	
PF24120.2	Pfam	Single-strand DNA deaminase toxin A, C-terminal	Toxin-antitoxin systems	Toxin	
PF24121.2	Pfam	Type I-B CRISPR Cas8b N-terminal domain	Defense & anti-defense systems	CRISPR-Cas system	
PF24122.2	Pfam	Type I-B CRISPR Cas8b C-terminal domain	Defense & anti-defense systems	CRISPR-Cas system	
PF24304.2	Pfam	Anti-CRISPR Suppressor AcrIIA4	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
PF24687.2	Pfam	Type III Secretion system protein OrgC	Secretion & extracellular processes	Secretion system	
PF24691.2	Pfam	TreTu toxin, C-terminal domain	Toxin-antitoxin systems	Toxin	
PF24732.3	Pfam	ParE-like toxin domain	Toxin-antitoxin systems	Toxin	
PF25187.2	Pfam	CBASS inhibitor Acb3	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
PF25187.2	Pfam	CBASS inhibitor Acb3	Defense & anti-defense systems	CRISPR-Cas system	
PF25218.2	Pfam	Type VI secretion system effector TseH-like	Secretion & extracellular processes	Secretion system	
PF25593.2	Pfam	Gliding motility lipoprotein GldD	Motility & cell-surface dynamics	Motility (other)	
PF25594.2	Pfam	Gliding motility protein GldB	Motility & cell-surface dynamics	Motility (other)	
PF25699.1	Pfam	Anti-CRISPR protein AcrF8	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
PF25703.2	Pfam	Anti-CRISPR protein F31	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
PF25704.2	Pfam	Anti-CRISPR protein AcrF2 protein	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
PF25705.2	Pfam	Gabija anti-defense 1	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
PF25734.3	Pfam	Putative antitoxin family	Toxin-antitoxin systems	Antitoxin	
PF25734.3	Pfam	Putative antitoxin family	Toxin-antitoxin systems	Toxin-antitoxin module	
PF26044.1	Pfam	Putative halobacterial antitoxin to Fic	Toxin-antitoxin systems	Antitoxin	
PF26044.1	Pfam	Putative halobacterial antitoxin to Fic	Toxin-antitoxin systems	Toxin-antitoxin module	
PF26125.1	Pfam	Anti-CRISPR type V subtype A2 family	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
PF26126.1	Pfam	Hachiman anti-defense protein	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
PF26128.2	Pfam	Gabija anti-defense 2 family protein	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
PF26137.1	Pfam	Sporulation delaying protein family toxin	Sporulation & developmental	Sporulation	
PF26137.1	Pfam	Sporulation delaying protein family toxin	Toxin-antitoxin systems	Toxin	
PF26151.1	Pfam	Anti-CRISPR Type I-F ADP-ribosyltransferase AcrIF11	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
PF26241.1	Pfam	Type I-D CRISPR-associated protein Cas5/Csc1	Defense & anti-defense systems	CRISPR-Cas system	
PF26318.1	Pfam	Sliding clamp-binding bacterial toxin SocB	Toxin-antitoxin systems	Toxin	
PF26319.1	Pfam	Botulinum-like neurotoxin Wo, translocation domain	Toxin-antitoxin systems	Toxin	
PF26320.1	Pfam	Botulinum-like neurotoxin Wo, peptidase domain	Toxin-antitoxin systems	Toxin	
PF26321.1	Pfam	Botulinum-like neurotoxin Wo, concanavalin A-like domain	Toxin-antitoxin systems	Toxin	
PF26322.1	Pfam	Botulinum-like neurotoxin Wo, C-terminal beta-trefoil domain	Toxin-antitoxin systems	Toxin	
PF26323.1	Pfam	Staphylococcus aureus type VII secretion system substrate EsxC	Secretion & extracellular processes	Secretion system	
PF26324.1	Pfam	Type III secretion system effector HopBF1 kinase domain	Secretion & extracellular processes	Secretion system	
PF26347.1	Pfam	Sporulation membrane protein YtrI, C-terminal domain	Sporulation & developmental	Sporulation	
PF26395.1	Pfam	Type II CBASS E2 protein	Defense & anti-defense systems	CRISPR-Cas system	
PF26442.2	Pfam	Putative RelE superfamily toxin domain	Toxin-antitoxin systems	Toxin	
PF26747.1	Pfam	AcrB ubiquitination network protein, Ig-like domain	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
PF26768.1	Pfam	Sporulation membrane protein YtrI, N-terminal domain	Sporulation & developmental	Sporulation	
PF26840.1	Pfam	DSR anti-defense 1 family	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
PF27083.1	Pfam	MazE/EndoAI antitoxin, C-terminal domain	Toxin-antitoxin systems	Antitoxin	
PF27083.1	Pfam	MazE/EndoAI antitoxin, C-terminal domain	Toxin-antitoxin systems	Toxin-antitoxin module	
PF27097.1	Pfam	Type IV secretion system ATPase VirB4/TrbE, N-terminal domain	Secretion & extracellular processes	Secretion system	
PF27248.1	Pfam	CRISPR-associated protein MJ1674, second domain	Defense & anti-defense systems	CRISPR-Cas system	
PF27466.1	Pfam	Type II toxin-antitoxin system toxin Rv0299	Toxin-antitoxin systems	Toxin-antitoxin module	
PF27475.1	Pfam	Cold shock protein YnaE	Stress response & homeostasis	Cold-shock response	
PF27535.1	Pfam	Antitoxin RelB3 C-terminal domain	Toxin-antitoxin systems	Antitoxin	
PF27535.1	Pfam	Antitoxin RelB3 C-terminal domain	Toxin-antitoxin systems	Toxin-antitoxin module	
PF27667.1	Pfam	Sporulation protein YdcC-like	Sporulation & developmental	Sporulation	
PF27742.1	Pfam	Cephalotoxin-like middle helical domain	Toxin-antitoxin systems	Toxin	
PF27743.1	Pfam	Cephalotoxin-like C-terminal domain	Toxin-antitoxin systems	Toxin	
PF27746.1	Pfam	Predicted plant small heat shock protein	Stress response & homeostasis	Heat-shock response	
PF27781.1	Pfam	CRISPR-associated protein Csf1	Defense & anti-defense systems	CRISPR-Cas system	
PF27782.1	Pfam	CRISPR type IV associated protein Csf3	Defense & anti-defense systems	CRISPR-Cas system	
PF27787.1	Pfam	CRISPR-associated protein Csp2	Defense & anti-defense systems	CRISPR-Cas system	
PF27788.1	Pfam	CRISPR-associated protein Cas5p	Defense & anti-defense systems	CRISPR-Cas system	
PF27795.1	Pfam	CRISPR-associated protein, CsaX	Defense & anti-defense systems	CRISPR-Cas system	
PF27799.1	Pfam	CRISPR-associated protein Csx19	Defense & anti-defense systems	CRISPR-Cas system	
PF27875.1	Pfam	Sporulation killing factor SkfA	Sporulation & developmental	Sporulation	
PF27876.1	Pfam	Sporulation killing factor system integral membrane protein SkfF	Sporulation & developmental	Sporulation	
PF27877.1	Pfam	Type II secretion system protein GspM, XcpZ-type	Secretion & extracellular processes	Secretion system	
PF27890.1	Pfam	CRISPR type III-associated protein, CHP04423 family	Defense & anti-defense systems	CRISPR-Cas system	
PF27970.1	Pfam	LEA protein 1/2/D7/Stress-induced protein KIN2	Stress response & homeostasis	General stress response	
PF28019.1	Pfam	Pilus motility taxis protein HmpF	Motility & cell-surface dynamics	Motility (other)	
PF28036.1	Pfam	Flagellum-secreted protein A	Motility & cell-surface dynamics	Flagellar assembly / function	
PF28037.1	Pfam	Type II secretion system protein GspM-like, Synergistales	Secretion & extracellular processes	Secretion system	
PF28042.1	Pfam	Type II secretion system protein GspN-like, Synergistales	Secretion & extracellular processes	Secretion system	
PF28048.1	Pfam	CiaI campylobacter virulence factor	Virulence & host interaction	Virulence factor	
PF28060.1	Pfam	General secretion pathway protein N-like	Secretion & extracellular processes	Secretion system	
PF28061.1	Pfam	Type I toxin DinQ-like	Toxin-antitoxin systems	Toxin	
PF28064.1	Pfam	Stage II sporulation protein SB-like	Sporulation & developmental	Sporulation	
PF28098.2	Pfam	Plant virulence effector HPE1-like, N-terminal domain	Virulence & host interaction	Virulence factor	
PF28100.1	Pfam	Anti-CRISPR type I subtype E3-like	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
PF28108.1	Pfam	Type VII secretion system-associated protein-like	Secretion & extracellular processes	Secretion system	
PF28146.2	Pfam	Type IVa secretion system protein TapY2-like	Secretion & extracellular processes	Secretion system	
PF28149.1	Pfam	Anti-CRISPR type II subtype A6-like	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
PF28157.1	Pfam	Type I-Fv CRISPR-associated protein Cas7fv-like	Defense & anti-defense systems	CRISPR-Cas system	
PF28166.1	Pfam	Avirulence protein	Virulence & host interaction	Virulence factor	
PF28169.1	Pfam	Type III secretion system effector XopP-like	Secretion & extracellular processes	Secretion system	
PF28192.1	Pfam	CRISPR-associated endoribonuclease Cas13a	Defense & anti-defense systems	CRISPR-Cas system	
PF28195.1	Pfam	Plant pathogen avirulence protein	Virulence & host interaction	Virulence factor	
PF28241.1	Pfam	Type IV pilus, essential for biofilm suppression A-like	Motility & cell-surface dynamics	Biofilm formation / dispersal	
PF28248.1	Pfam	Type IV CRISPR-associated endonuclease Csf5	Defense & anti-defense systems	CRISPR-Cas system	
PF28266.1	Pfam	Cj0814 flagellar-dependent secreted protein	Motility & cell-surface dynamics	Flagellar assembly / function	
PF28280.1	Pfam	Secretion system apparatus protein SsaO	Secretion & extracellular processes	Secretion system	
PF28283.1	Pfam	Secretion system apparatus protein SsaP	Secretion & extracellular processes	Secretion system	
PF28311.1	Pfam	Type III secretion systems effector SseF/SseG family	Secretion & extracellular processes	Secretion system	
PF28349.2	Pfam	Heat shock factor 2-binding protein ARM-like domain	Stress response & homeostasis	Heat-shock response	
PF28597.1	Pfam	Type II secretion system protein F, N-terminal domain	Secretion & extracellular processes	Secretion system	
PF28601.1	Pfam	Heat shock protein 15, C-terminal region	Stress response & homeostasis	Heat-shock response	
PF28805.1	Pfam	PT7 toxin protein	Toxin-antitoxin systems	Toxin	
PF28807.1	Pfam	Toxin protein PT1	Toxin-antitoxin systems	Toxin	
PF28808.1	Pfam	PT3 toxin domain	Toxin-antitoxin systems	Toxin	
PF28816.1	Pfam	PT8 toxin domain	Toxin-antitoxin systems	Toxin	
PF28832.1	Pfam	U10-hexatoxin-Hi1a	Toxin-antitoxin systems	Toxin	
PF28833.1	Pfam	Scoloptoxin-like N-terminal domain	Toxin-antitoxin systems	Toxin	
PF28873.1	Pfam	CaTX-A toxin domain	Toxin-antitoxin systems	Toxin	
PF28880.1	Pfam	Type II secretion system (T2SS), protein M transmembrane region	Secretion & extracellular processes	Secretion system	
PF28885.1	Pfam	Heat shock protein 30 N-terminal domain	Stress response & homeostasis	Heat-shock response	
PF28902.1	Pfam	Toxin SpoIISA, transmembrane domain	Toxin-antitoxin systems	Toxin	
PF28926.1	Pfam	Secreted virulence factor MC69	Virulence & host interaction	Virulence factor	
PF29162.1	Pfam	Sporulation protein RMD6	Sporulation & developmental	Sporulation	
PF29188.1	Pfam	Vacuolating cytotoxin autotransporter VacA, C-terminal domain	Toxin-antitoxin systems	Toxin	
PF29197.1	Pfam	Flagellar biosynthesis protein FlhF, second domain	Motility & cell-surface dynamics	Flagellar assembly / function	
PF29213.1	Pfam	Flagellar collar protein C, N-terminal domain	Motility & cell-surface dynamics	Flagellar assembly / function	
PF29214.1	Pfam	Flagellar collar protein C, C-terminal domain	Motility & cell-surface dynamics	Flagellar assembly / function	
PF29297.1	Pfam	Type I toxin-antitoxin system toxin ShoB	Toxin-antitoxin systems	Toxin-antitoxin module	
PF29431.1	Pfam	HigA antitoxin, N-terminal domain	Toxin-antitoxin systems	Antitoxin	
PF29431.1	Pfam	HigA antitoxin, N-terminal domain	Toxin-antitoxin systems	Toxin-antitoxin module	
PF29616.1	Pfam	Type VI secretion system Tli immunity protein	Secretion & extracellular processes	Secretion system	
PF29637.1	Pfam	Conotoxin Cl14.12	Toxin-antitoxin systems	Toxin	
PF29941.1	Pfam	General secretion pathway protein B	Secretion & extracellular processes	Secretion system	
PF29960.1	Pfam	Mu-thomitoxin	Toxin-antitoxin systems	Toxin	
PF30147.1	Pfam	Sporulation-specific protein 1	Sporulation & developmental	Sporulation	
PF30148.1	Pfam	Sporulation-specific protein 74	Sporulation & developmental	Sporulation	
PF30224.1	Pfam	MazE1 antitoxin family	Toxin-antitoxin systems	Antitoxin	
PF30224.1	Pfam	MazE1 antitoxin family	Toxin-antitoxin systems	Toxin-antitoxin module	
PF30348.1	Pfam	YjjJ-like toxin, middle domain	Toxin-antitoxin systems	Toxin	
PF30363.1	Pfam	Intraflagellar transport protein 70 C-terminal domain	Motility & cell-surface dynamics	Flagellar assembly / function	
PF30455.1	Pfam	CRISPR-associated endonuclease/helicase Cas3, fourth domain	Defense & anti-defense systems	CRISPR-Cas system	
PF30470.1	Pfam	Oxidative stress 3	Stress response & homeostasis	Oxidative-stress response	
PF30475.1	Pfam	Intraflagellar transport protein 56	Motility & cell-surface dynamics	Flagellar assembly / function	
PF30792.1	Pfam	Type II secretion system protein E, N-terminal domain	Secretion & extracellular processes	Secretion system	
PF30813.1	Pfam	Rhs1 C-terminal toxin domain	Toxin-antitoxin systems	Toxin	
PF30840.1	Pfam	CRISPR-associated protein TM1802 (cas_TM1802) central domain	Defense & anti-defense systems	CRISPR-Cas system	
PF30841.1	Pfam	CRISPR-associated protein TM1802 (cas_TM1802) C-terminal domain	Defense & anti-defense systems	CRISPR-Cas system	
PF30848.1	Pfam	Ubiquitination network protein AcrB N-terminal domain	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
PF30938.1	Pfam	AAL-toxin resistant protein 7	Toxin-antitoxin systems	Toxin	
PF30951.1	Pfam	Intraflagellar transport protein 74	Motility & cell-surface dynamics	Flagellar assembly / function	
PF31089.1	Pfam	Dermonecrotic toxin SPH	Toxin-antitoxin systems	Toxin	
PF31212.1	Pfam	AvrRxo1 antitoxin	Toxin-antitoxin systems	Antitoxin	
PF31212.1	Pfam	AvrRxo1 antitoxin	Toxin-antitoxin systems	Toxin-antitoxin module	
PF31217.1	Pfam	CdiA C-terminal tRNase toxin domain	Toxin-antitoxin systems	Toxin	
phrog_10089	PHROG	DarB-like antirestriction	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
phrog_10132	PHROG	anti-restriction protein	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
phrog_1041	PHROG	CTXphi Zot-like toxin	Toxin-antitoxin systems	Toxin	
phrog_10856	PHROG	sporulation protein	Sporulation & developmental	Sporulation	
phrog_11726	PHROG	sporulation stage III protein D	Sporulation & developmental	Sporulation	
phrog_1213	PHROG	RelE-like toxin	Toxin-antitoxin systems	Toxin	
phrog_1381	PHROG	plasmid antitoxin with HTH domain	Toxin-antitoxin systems	Antitoxin	
phrog_1381	PHROG	plasmid antitoxin with HTH domain	Toxin-antitoxin systems	Toxin-antitoxin module	
phrog_1412	PHROG	antitoxin mazE-like	Toxin-antitoxin systems	Antitoxin	
phrog_1412	PHROG	antitoxin mazE-like	Toxin-antitoxin systems	Toxin-antitoxin module	
phrog_14321	PHROG	anti-restriction protein	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
phrog_14587	PHROG	anti-restriction protein	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
phrog_16152	PHROG	Hsp70 heat shock protein	Stress response & homeostasis	Heat-shock response	
phrog_1620	PHROG	Hdf-like antirestriction	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
phrog_1629	PHROG	Ulx-like anti-restriction	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
phrog_16579	PHROG	toxin	Toxin-antitoxin systems	Toxin	
phrog_16914	PHROG	sporulation protein	Sporulation & developmental	Sporulation	
phrog_1706	PHROG	CRISPR/Cas system associated	Defense & anti-defense systems	CRISPR-Cas system	
phrog_17063	PHROG	toxin	Toxin-antitoxin systems	Toxin	
phrog_1753	PHROG	enterotoxin type A / speL	Toxin-antitoxin systems	Toxin	
phrog_1841	PHROG	Abi alpha-like abortive infection mechanism	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
phrog_18430	PHROG	toxin	Toxin-antitoxin systems	Toxin	
phrog_1855	PHROG	DdrA-like anti-restriction protein	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
phrog_1862	PHROG	enterotoxin CtxA	Toxin-antitoxin systems	Toxin	
phrog_18811	PHROG	toxin	Toxin-antitoxin systems	Toxin	
phrog_19414	PHROG	antitoxin from a toxin-antitoxin system	Toxin-antitoxin systems	Toxin-antitoxin module	
phrog_197	PHROG	Zot-like toxin	Toxin-antitoxin systems	Toxin	
phrog_2040	PHROG	enterotoxin CtxB	Toxin-antitoxin systems	Toxin	
phrog_20481	PHROG	toxin	Toxin-antitoxin systems	Toxin	
phrog_2059	PHROG	anti-restriction protein	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
phrog_2158	PHROG	abortive infection resistance protein	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
phrog_2268	PHROG	antitoxin from a toxin-antitoxin system	Toxin-antitoxin systems	Toxin-antitoxin module	
phrog_23903	PHROG	toxin	Toxin-antitoxin systems	Toxin	
phrog_2568	PHROG	ocr-like anti-restriction	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
phrog_258	PHROG	virulence associated	Virulence & host interaction	Virulence factor	
phrog_26077	PHROG	Shiga toxin subunit A	Toxin-antitoxin systems	Toxin	
phrog_27176	PHROG	toxin	Toxin-antitoxin systems	Toxin	
phrog_3066	PHROG	toxin of TA system	Toxin-antitoxin systems	Toxin	
phrog_3402	PHROG	antitoxin from a toxin-antitoxin system	Toxin-antitoxin systems	Toxin-antitoxin module	
phrog_3445	PHROG	toxin	Toxin-antitoxin systems	Toxin	
phrog_353	PHROG	toxin	Toxin-antitoxin systems	Toxin	
phrog_35646	PHROG	sporulation protein	Sporulation & developmental	Sporulation	
phrog_35675	PHROG	antitoxin with HTH domain	Toxin-antitoxin systems	Antitoxin	
phrog_35675	PHROG	antitoxin with HTH domain	Toxin-antitoxin systems	Toxin-antitoxin module	
phrog_36653	PHROG	anti-restriction protein	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
phrog_36746	PHROG	antitoxin from a toxin-antitoxin system	Toxin-antitoxin systems	Toxin-antitoxin module	
phrog_36779	PHROG	toxin	Toxin-antitoxin systems	Toxin	
phrog_37443	PHROG	toxin	Toxin-antitoxin systems	Toxin	
phrog_375	PHROG	Phd-like antitoxin	Toxin-antitoxin systems	Antitoxin	
