id	db	name	metabolic_paths	total_paths	path_source	metabolic_ratio	VL-score	AMG_weight	amg_level
HMMsoil135473	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil11175	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil107788	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil107787	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil43313	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil14155	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil84033	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil127598	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil135444	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil35177	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil133643	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil94726	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil101316	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil4085	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil81165	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil36546	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil74347	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil30454	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil126209	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil38015	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil68028	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil87968	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil76598	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil130389	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil54308	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil99930	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil57961	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil24537	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil99929	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil18472	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil111831	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil51026	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil112589	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil74941	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil19590	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil74870	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil72195	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil136191	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil97749	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil1193	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil42826	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil46101	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil133325	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil37770	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil69854	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil135601	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil87667	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil23145	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil39008	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil45274	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil106280	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil106281	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil45278	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil74939	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil52513	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil136112	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil107309	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil113747	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil99901	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil54823	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil96718	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil70063	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil114570	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil28	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil11709	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil76781	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil12290	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil16595	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil48647	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil84406	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil2017	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil24176	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil133782	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil130075	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil18475	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil30927	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil63362	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil93160	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil69829	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil65531	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil136190	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil7051	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil93054	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil47648	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil2230	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil64715	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil49209	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil21439	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil24261	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil97170	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil26566	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil64499	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil24260	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil27971	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil9415	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil57694	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil84723	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil75456	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil102151	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil113653	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil134311	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil132437	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil127044	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil284	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil72018	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil38013	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil75536	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil30569	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil120158	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil37083	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil119972	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil21565	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil133779	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil74935	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil116897	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil9664	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil121494	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil67139	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil22614	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil39913	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil28005	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil40722	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil126460	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil65684	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil1945	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
HMMsoil5487	FOAM	livF; branched-chain amino acid transport system ATP-binding protein	1.0	1.0	FOAM	1.0	3.264581729	0.6860976771190038	high
