id	db	name	filter_essential	filter_glucan	filter_lipid	filter_methyl	filter_nucleotide
PF11287.14	Pfam	Protein of unknown function (DUF3088)	True	False	False	False	False
PF11288.15	Pfam	Protein of unknown function (DUF3089)	True	False	False	False	False
PF11290.14	Pfam	Protein of unknown function (DUF3090)	True	False	False	False	False
PF11291.14	Pfam	Protein of unknown function (DUF3091)	True	False	False	False	False
PF11292.15	Pfam	Protein of unknown function (DUF3093)	True	False	False	False	False
PF11293.14	Pfam	Protein of unknown function (DUF3094)	True	False	False	False	False
PF11294.14	Pfam	Protein of unknown function (DUF3095)	True	False	False	False	False
PF11295.14	Pfam	Protein of unknown function (DUF3096)	True	False	False	False	False
PF11297.14	Pfam	Protein of unknown function (DUF3098)	True	False	False	False	False
PF11298.14	Pfam	Protein of unknown function (DUF3099)	True	False	False	False	False
PF11299.14	Pfam	Protein of unknown function (DUF3100)	True	False	False	False	False
PF11300.14	Pfam	Protein of unknown function (DUF3102)	True	False	False	False	False
PF11301.14	Pfam	Protein of unknown function (DUF3103)	True	False	False	False	False
PF11302.16	Pfam	Protein of unknown function (DUF3104)	True	False	False	False	False
PF11303.14	Pfam	Protein of unknown function (DUF3105)	True	False	False	False	False
PF11304.14	Pfam	Protein of unknown function (DUF3106)	True	False	False	False	False
PF11305.14	Pfam	Protein of unknown function (DUF3107)	True	False	False	False	False
PF11306.16	Pfam	Protein of unknown function (DUF3108)	True	False	False	False	False
PF11309.14	Pfam	Protein of unknown function (DUF3112)	True	False	False	False	False
PF11310.15	Pfam	Protein of unknown function (DUF3113)	True	False	False	False	False
PF11311.14	Pfam	Protein of unknown function (DUF3114)	True	False	False	False	False
PF11312.15	Pfam	Putative SAM-dependent methyltransferase	True	False	False	False	False
PF11313.15	Pfam	Protein of unknown function (DUF3116)	True	False	False	False	False
PF11314.14	Pfam	Protein of unknown function (DUF3117)	True	False	False	False	False
PF11317.14	Pfam	Protein of unknown function (DUF3119)	True	False	False	False	False
PF11318.15	Pfam	Protein of unknown function (DUF3120)	True	False	False	False	False
PF11320.14	Pfam	Protein of unknown function (DUF3122)	True	False	False	False	False
PF11321.14	Pfam	Protein of unknown function (DUF3123)	True	False	False	False	False
PF11322.14	Pfam	Protein of unknown function (DUF3124)	True	False	False	False	False
PF11324.14	Pfam	Protein of unknown function (DUF3126)	True	False	False	False	False
PF11325.15	Pfam	Domain of unknown function (DUF3127)	True	False	False	False	False
PF11328.16	Pfam	Protein of unknown function (DUF3130	True	False	False	False	False
PF11329.15	Pfam	Protein of unknown function (DUF3131)	True	False	False	False	False
PF11332.14	Pfam	Protein of unknown function (DUF3134)	True	False	False	False	False
PF11333.14	Pfam	Protein of unknown function (DUF3135)	True	False	False	False	False
PF11334.15	Pfam	Protein of unknown function (DUF3136)	True	False	False	False	False
PF11335.14	Pfam	Protein of unknown function (DUF3137)	True	False	False	False	False
PF11336.15	Pfam	Protein of unknown function (DUF3138)	True	False	False	False	False
PF11337.14	Pfam	Protein of unknown function (DUF3139)	True	False	False	False	False
PF11338.14	Pfam	Protein of unknown function (DUF3140)	True	False	False	False	False
PF11339.15	Pfam	Protein of unknown function (DUF3141)	True	False	False	False	False
PF11340.15	Pfam	Domain of unknown function (DUF3142)	True	False	False	False	False
PF11341.14	Pfam	Protein of unknown function (DUF3143)	True	False	False	False	False
PF11342.14	Pfam	Protein of unknown function (DUF3144)	True	False	False	False	False
PF11343.14	Pfam	Protein of unknown function (DUF3145)	True	False	False	False	False
PF11344.14	Pfam	Protein of unknown function (DUF3146)	True	False	False	False	False
PF11345.14	Pfam	Protein of unknown function (DUF3147)	True	False	False	False	False
PF11346.14	Pfam	Protein of unknown function (DUF3149)	True	False	False	False	False
PF11348.15	Pfam	Protein of unknown function (DUF3150)	True	False	False	False	False
PF11349.14	Pfam	Protein of unknown function (DUF3151)	True	False	False	False	False
PF11350.15	Pfam	Protein of unknown function (DUF3152)	True	False	False	False	False
PF11352.14	Pfam	Protein of unknown function (DUF3155)	True	False	False	False	False
PF11353.14	Pfam	Protein of unknown function (DUF3153)	True	False	False	False	False
PF11354.15	Pfam	Protein of unknown function (DUF3156)	True	False	False	False	False
PF11355.15	Pfam	Protein of unknown function (DUF3157)	True	False	False	False	False
PF11358.13	Pfam	Protein of unknown function (DUF3158)	True	False	False	False	False
PF11360.14	Pfam	Domain of unknown function (DUF3110)	True	False	False	False	False
PF11361.14	Pfam	Protein of unknown function (DUF3159)	True	False	False	False	False
PF11362.14	Pfam	Protein of unknown function (DUF3161)	True	False	False	False	False
PF11363.14	Pfam	Protein of unknown function (DUF3164)	True	False	False	False	False
PF11364.16	Pfam	Protein of unknown function (DUF3165)	True	False	False	False	False
PF11368.14	Pfam	Protein of unknown function (DUF3169)	True	False	False	False	False
PF11369.14	Pfam	Protein of unknown function (DUF3160)	True	False	False	False	False
PF11371.14	Pfam	Protein of unknown function (DUF3172)	True	False	False	False	False
PF11372.15	Pfam	Domain of unknown function (DUF3173)	True	False	False	False	False
PF11373.14	Pfam	Protein of unknown function (DUF3175)	True	False	False	False	False
PF11374.14	Pfam	Protein of unknown function (DUF3176)	True	False	False	False	False
PF11375.14	Pfam	Protein of unknown function (DUF3177)	True	False	False	False	False
PF11376.14	Pfam	Protein of unknown function (DUF3179)	True	False	False	False	False
PF11377.14	Pfam	Protein of unknown function (DUF3180)	True	False	False	False	False
PF11378.14	Pfam	Protein of unknown function (DUF3181)	True	False	False	False	False
PF11379.14	Pfam	Protein of unknown function (DUF3182)	True	False	False	False	False
PF11381.14	Pfam	Protein of unknown function (DUF3185)	True	False	False	False	False
PF11383.15	Pfam	Protein of unknown function (DUF3187)	True	False	False	False	False
PF11384.15	Pfam	Protein of unknown function (DUF3188)	True	False	False	False	False
PF11385.14	Pfam	Protein of unknown function (DUF3189)	True	False	False	False	False
PF11386.14	Pfam	Vitelline envelope receptor for lysin	True	False	False	False	False
PF11387.15	Pfam	Protein of unknown function (DUF2795)	True	False	False	False	False
PF11391.14	Pfam	Domain of unknown function (DUF2798)	True	False	False	False	False
PF11398.15	Pfam	Protein of unknown function (DUF2813)	True	False	False	False	False
PF11399.15	Pfam	Protein of unknown function (DUF3192)	True	False	False	False	False
PF11407.15	Pfam	Type II restriction enzyme MunI	True	False	False	False	False
PF11409.14	Pfam	Smad anchor for receptor activation (SARA)	True	False	False	False	False
PF11419.14	Pfam	Protein of unknown function (DUF3194)	True	False	False	False	False
PF11424.14	Pfam	Protein of unknown function (DUF3195) N-terminal domain	True	False	False	False	False
PF11428.14	Pfam	Protein of unknown function (DUF3196)	True	False	False	False	False
PF11432.14	Pfam	Protein of unknown function (DUF3197)	True	False	False	False	False
PF11433.14	Pfam	Protein of unknown function (DUF3198)	True	False	False	False	False
PF11436.15	Pfam	Protein of unknown function (DUF3199)	True	False	False	False	False
PF11442.14	Pfam	Protein of unknown function (DUF2826)	True	False	False	False	False
PF11443.14	Pfam	Domain of unknown function (DUF2828)	True	False	False	False	False
PF11444.15	Pfam	Protein of unknown function (DUF2895)	True	False	False	False	False
PF11445.14	Pfam	Protein of unknown function (DUF2894)	True	False	False	False	False
PF11446.14	Pfam	Protein of unknown function (DUF2897)	True	False	False	False	False
PF11447.14	Pfam	Protein of unknown function (DUF3201)	True	False	False	False	False
PF11448.15	Pfam	Protein of unknown function (DUF3005)	True	False	False	False	False
PF11452.14	Pfam	Protein of unknown function (DUF3000)	True	False	False	False	False
PF11453.14	Pfam	Protein of unknown function (DUF2950)	True	False	False	False	False
PF11454.14	Pfam	Protein of unknown function (DUF3016)	True	False	False	False	False
PF11456.14	Pfam	Protein of unknown function (DUF3019)	True	False	False	False	False
PF11457.14	Pfam	Protein of unknown function (DUF3021)	True	False	False	False	False
PF11460.14	Pfam	Protein of unknown function (DUF3007)	True	False	False	False	False
PF11462.15	Pfam	Protein of unknown function (DUF3203)	True	False	False	False	False
PF11463.15	Pfam	R.HinP1I restriction endonuclease	True	False	False	False	False
PF11465.15	Pfam	Natural killer cell receptor 2B4	True	False	False	False	False
PF11469.14	Pfam	Ribonuclease III	True	False	False	False	False
PF11472.14	Pfam	Protein of unknown function (DUF3206)	True	False	False	False	False
PF11475.13	Pfam	Virion protein N terminal domain	True	False	False	False	False
PF11482.15	Pfam	Protein of unknown function (DUF3208)	True	False	False	False	False
PF11483.15	Pfam	Protein of unknown function (DUF3209)	True	False	False	False	False
PF11486.14	Pfam	Protein of unknown function (DUF3212)	True	False	False	False	False
PF11487.15	Pfam	Type II restriction enzyme SfiI	True	False	False	False	False
PF11491.14	Pfam	Protein of unknown function (DUF3213)	True	False	False	False	False
PF11505.14	Pfam	Protein of unknown function (DUF3216)	True	False	False	False	False
PF11506.15	Pfam	Protein of unknown function (DUF3217)	True	False	False	False	False
PF11508.14	Pfam	Protein of unknown function (DUF3218)	True	False	False	False	False
PF11514.15	Pfam	Protein of unknown function (DUF3219)	True	False	False	False	False
PF11516.15	Pfam	Protein of unknown function (DUF3220)	True	False	False	False	False
PF11518.14	Pfam	Protein of unknown function (DUF3221)	True	False	False	False	False
PF11519.14	Pfam	Protein of unknown function (DUF3222)	True	False	False	False	False
PF11523.14	Pfam	Protein of unknown function (DUF3223)	True	False	False	False	False
PF11528.14	Pfam	Protein of unknown function (DUF3224)	True	False	False	False	False
PF11531.15	Pfam	Coactivator-associated arginine methyltransferase 1 N terminal	True	False	False	False	False
PF11536.15	Pfam	Protein of unknown function (DUF3226)	True	False	False	False	False
PF11539.14	Pfam	Protein of unknown function (DUF3228)	True	False	False	False	False
PF11548.14	Pfam	Protein-tyrosine phosphatase receptor IA-2	True	False	False	False	False
PF11553.15	Pfam	Protein of unknown function (DUF3231)	True	False	False	False	False
PF11554.14	Pfam	Protein of unknown function (DUF3232)	True	False	False	False	False
PF11555.14	Pfam	EGFR receptor inhibitor Mig-6	True	False	False	False	False
PF11564.16	Pfam	Restriction endonuclease BpuJI - N terminal	True	False	False	False	False
PF11570.14	Pfam	Coiled-coil receptor-binding R-domain of colicin E2	True	False	False	False	False
PF11572.14	Pfam	Protein of unknown function (DUF3234)	True	False	False	False	False
PF11578.14	Pfam	Protein of unknown function (DUF3237)	True	False	False	False	False
PF11579.14	Pfam	Protein of unknown function (DUF3238)	True	False	False	False	False
PF11580.14	Pfam	Protein of unknown function (DUF3239)	True	False	False	False	False
PF11582.14	Pfam	Protein of unknown function (DUF3240)	True	False	False	False	False
PF11586.14	Pfam	Protein of unknown function (DUF3242)	True	False	False	False	False
PF11588.14	Pfam	Protein of unknown function (DUF3243)	True	False	False	False	False
PF11589.15	Pfam	Domain of unknown function (DUF3244)	True	False	False	False	False
PF11595.14	Pfam	Protein of unknown function (DUF3245)	True	False	False	False	False
PF11596.14	Pfam	Protein of unknown function (DUF3246)	True	False	False	False	False
PF11599.15	Pfam	RRNA methyltransferase AviRa	True	False	False	False	False
PF11607.16	Pfam	Domain of unknown function (DUF3247)	True	False	False	False	False
PF11609.15	Pfam	Protein of unknown function (DUF3248)	True	False	False	False	False
PF11611.14	Pfam	Domain of unknown function (DUF4352)	True	False	False	False	False
PF11622.14	Pfam	Protein of unknown function (DUF3251)	True	False	False	False	False
PF11625.15	Pfam	Protein of unknown function (DUF3253)	True	False	False	False	False
PF11631.15	Pfam	Protein of unknown function (DUF3255)	True	False	False	False	False
PF11634.14	Pfam	Nuclease inhibitor from bacteriophage T4	True	False	False	False	False
PF11644.14	Pfam	Protein of unknown function (DUF3256)	True	False	False	False	False
PF11645.15	Pfam	PD-(D/E)XK endonuclease	True	False	False	False	False
PF11646.14	Pfam	Protein of unknown function DUF3258	True	False	False	False	False
PF11653.14	Pfam	Bacteriophage T7 virion assembly protein	True	False	False	False	False
PF11655.14	Pfam	Protein of unknown function (DUF2589)	True	False	False	False	False
PF11659.15	Pfam	Protein of unknown function (DUF3261)	True	False	False	False	False
PF11660.14	Pfam	Protein of unknown function (DUF3262)	True	False	False	False	False
PF11661.14	Pfam	Protein of unknown function (DUF2986)	True	False	False	False	False
PF11662.14	Pfam	Protein of unknown function (DUF3263)	True	False	False	False	False
PF11663.15	Pfam	Toxin with endonuclease activity, of toxin-antitoxin system	True	False	False	False	False
PF11666.14	Pfam	Protein of unknown function (DUF2933)	True	False	False	False	False
PF11673.14	Pfam	Protein of unknown function (DUF3269)	True	False	False	False	False
PF11674.15	Pfam	Protein of unknown function (DUF3270)	True	False	False	False	False
PF11675.14	Pfam	Protein of unknown function (DUF3271)	True	False	False	False	False
PF11676.14	Pfam	Protein of unknown function (DUF3272)	True	False	False	False	False
PF11677.14	Pfam	Protein of unknown function (DUF3273)	True	False	False	False	False
PF11679.14	Pfam	Protein of unknown function (DUF3275)	True	False	False	False	False
PF11680.15	Pfam	Protein of unknown function (DUF3276)	True	False	False	False	False
PF11683.14	Pfam	Protein of unknown function (DUF3278)	True	False	False	False	False
PF11684.14	Pfam	Protein of unknown function (DUF2380)	True	False	False	False	False
PF11685.14	Pfam	Protein of unknown function (DUF3281)	True	False	False	False	False
PF11686.14	Pfam	Protein of unknown function (DUF3283)	True	False	False	False	False
PF11687.15	Pfam	Domain of unknown function (DUF3284)	True	False	False	False	False
PF11688.14	Pfam	Protein of unknown function (DUF3285)	True	False	False	False	False
PF11690.14	Pfam	Protein of unknown function (DUF3287)	True	False	False	False	False
PF11691.14	Pfam	Protein of unknown function (DUF3288)	True	False	False	False	False
PF11692.13	Pfam	Protein of unknown function (DUF3289)	True	False	False	False	False
