id	db	name
K24138	KEGG	prx3; glutaredoxin/glutathione-dependent peroxiredoxin [EC:1.11.1.25 1.11.1.27]
K24139	KEGG	PILS, ECM3; auxin efflux carrier family protein
K24140	KEGG	PRXII; glutaredoxin-dependent peroxiredoxin [EC:1.11.1.25]
K24141	KEGG	STARD7; StAR-related lipid transfer protein 7, mitochondrial
K24142	KEGG	STARD10; StAR-related lipid transfer protein 10
K24143	KEGG	LDB2; LIM domain-binding protein 2
K24144	KEGG	NHS; Nance-Horan syndrome protein and NHS-like proteins
K24145	KEGG	BHLHA9; class A basic helix-loop-helix protein 9
K24146	KEGG	BNC; zinc finger protein basonuclin
K24147	KEGG	entH; proofreading thioesterase EntH
K24148	KEGG	RNF151; RING finger protein 151
K24149	KEGG	pp1ab; Coronaviridae replicase polyprotein 1ab
K24150	KEGG	M; SARS coronavirus membrane protein
K24151	KEGG	E; SARS coronavirus envelope small membrane protein
K24152	KEGG	S; SARS coronavirus spike glycoprotein
K24153	KEGG	blaOXY; beta-lactamase class A OXY [EC:3.5.2.6]
K24154	KEGG	UFSP1; Ufm1-specific protease 1
K24155	KEGG	DMXL, DMX, RAV1; rabconnectin-3a
K24156	KEGG	GFRAL; GDNF family receptor alpha-like
K24157	KEGG	prxII; thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]
K24158	KEGG	prx; thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]
K24159	KEGG	blaLAP; beta-lactamase class A LAP [EC:3.5.2.6]
K24160	KEGG	NHA1, SOD2; sodium/hydrogen antiporter
K24161	KEGG	blaGOP; beta-lactamase class B GOB [EC:3.5.2.6]
K24162	KEGG	blaBlaB; beta-lactamase class B BlaB [EC:3.5.2.6]
K24163	KEGG	nhaK; monovalent cation/hydrogen antiporter
K24164	KEGG	TPRN; taperin
K24165	KEGG	PCARE; photoreceptor cilium actin regulator
K24166	KEGG	ARMC6; armadillo repeat-containing protein 6
K24167	KEGG	ARMC10; armadillo repeat-containing protein 10
K24168	KEGG	ARMC12; armadillo repeat-containing protein 12
K24169	KEGG	THADA, ARMC13; thyroid adenoma-associated protein
K24170	KEGG	ONECUT2; one cut domain family member 2
K24171	KEGG	ONECUT3; one cut domain family member 3
K24172	KEGG	CAND2, TIP120B; cullin-associated NEDD8-dissociated protein 2
K24173	KEGG	MPND; MPN domain-containing protein
K24174	KEGG	METTL4; N(6)-adenine-specific DNA methyltransferase [EC:2.1.1.72]
K24175	KEGG	MFSD5; MFS transporter, MFS domain-containing protein family, molybdate-anion transporter
K24176	KEGG	SERINC2; serine incorporator 2
K24177	KEGG	SERINC4; serine incorporator 4
K24178	KEGG	TTC21A, IFT139A; tetratricopeptide repeat protein 21A
K24179	KEGG	CYP72A61; cytochrome P450 family 72 subfamily A61 [EC:1.14.14.-]
K24180	KEGG	mleP; malate permease and related proteins
K24181	KEGG	LRBA; lipopolysaccharide-responsive and beige-like anchor protein
K24182	KEGG	PFK9; 6-phosphofructokinase [EC:2.7.1.11]
K24183	KEGG	NBEA; neurobeachin
K24184	KEGG	CYP89A; cytochrome P450 family 89 subfamily A [EC:1.14.-.-]
K24185	KEGG	KIF21; kinesin family member 21
K24186	KEGG	KIF27; kinesin family member 27
K24187	KEGG	CYP89A9; cytochrome P450 family 89 subfamily A9 [EC:1.14.-.-]
K24188	KEGG	CYP93A; cytochrome P450 family 93 subfamily A [EC:1.14.-.-]
K24189	KEGG	GPP; (DL)-glycerol-3-phosphatase [EC:3.1.3.21]
K24190	KEGG	LIM2; lens fiber membrane intrinsic protein
K24191	KEGG	PROK; prokineticin
K24192	KEGG	CYP138; cytochrome P450 family 138 [EC:1.14.-.-]
K24193	KEGG	STP; MFS transporter, SP family, sugar:H+ symporter
K24194	KEGG	BOR; boron transporter
K24195	KEGG	XPR1, PHO1; xenotropic and polytropic retrovirus receptor 1
K24196	KEGG	PRTFDC1; phosphoribosyltransferase domain-containing protein 1
K24197	KEGG	IGFBPL1; insulin-like growth factor-binding protein-like 1
K24198	KEGG	SPACA3; sperm acrosome membrane-associated protein 3
K24199	KEGG	NOBOX; homeobox protein NOBOX
K24200	KEGG	OCA2; P protein
K24201	KEGG	SNCB; beta-synuclein
K24202	KEGG	SNCG; gamma-synuclein
K24203	KEGG	MAP7D2; MAP7 domain-containing protein 2
K24204	KEGG	hxpB; mannitol-1-/sugar-/sorbitol-6-/2-deoxyglucose-6-phosphatase [EC:3.1.3.22 3.1.3.23 3.1.3.50 3.1.3.68]
K24205	KEGG	TMBIM, LFG; protein lifeguard
K24206	KEGG	uacT; uric acid transporter
K24209	KEGG	SMPX; small muscular protein
K24210	KEGG	LIPN; lipase member N [EC:3.1.1.-]
K24211	KEGG	C1QTNF2; complement C1q and tumor necrosis factor-related protein 2
K24212	KEGG	C1QTNF5; complement C1q and tumor necrosis factor-related protein 5
K24213	KEGG	C1QTNF9; complement C1q and tumor necrosis factor-related protein 9
K24214	KEGG	OTOL1; otolin-1
K24215	KEGG	LIPK; lipase member K [EC:3.1.1.-]
K24216	KEGG	LIPJ; lipase member J [EC:3.1.1.-]
K24217	KEGG	mnaT; L-amino acid N-acyltransferase [EC:2.3.1.-]
K24218	KEGG	C1QTNF7; complement C1q and tumor necrosis factor-related protein 7
K24219	KEGG	TECRL; trans-2,3-enoyl-CoA reductase-like [EC:1.3.1.-]
K24220	KEGG	MYH1s; myosin heavy chain 1/2/3/4/8/13/7B/15
K24221	KEGG	IP5P1_2; type I inositol polyphosphate 5-phosphatase IP5P1/2 [EC:3.1.3.56]
K24222	KEGG	INPP5J_K; inositol polyphosphate 5-phosphatase INPP5J/K [EC:3.1.3.56]
K24223	KEGG	CFAP43, WDR96; cilia- and flagella-associated protein 43
K24224	KEGG	CFAP44, WDR52; cilia- and flagella-associated protein 44
K24225	KEGG	CFAP53; cilia- and flagella-associated protein 53
K24226	KEGG	CFAP65; cilia- and flagella-associated protein 65
K24227	KEGG	CFAP69; cilia- and flagella-associated protein 69
K24228	KEGG	WDR66, CFAP251; cilia- and flagella-associated protein 251
K24229	KEGG	CFAP298; cilia- and flagella-associated protein 298
K24230	KEGG	CFAP300; cilia- and flagella-associated protein 300
K24231	KEGG	KIR2DL4, CD158D; killer cell immunoglobulin-like receptor 2DL4
K24232	KEGG	KIR2DL5, CD158F; killer cell immunoglobulin-like receptor 2DL5
K24233	KEGG	KLRC2_3, NKG2C_E; killer cell lectin-like receptor subfamily C2/3
K24234	KEGG	KLRC4, NKG2F; killer cell lectin-like receptor subfamily C4
K24235	KEGG	CBLN; cerebellin
K24236	KEGG	C1QTNF3; complement C1q and tumor necrosis factor-related protein 3
K24237	KEGG	C1QTNF4; complement C1q and tumor necrosis factor-related protein 4
K24241	KEGG	CYP135; cytochrome P450 family 135 [EC:1.14.-.-]
K24242	KEGG	NT5C3; 7-methylguanosine nucleotidase [EC:3.1.3.91]
K24243	KEGG	CRISPLD; cysteine-rich secretory protein LCCL domain-containing
K24244	KEGG	ligXc; 5,5'-dehydrodivanillate O-demethylase ferredoxin subunit
K24245	KEGG	ligXd; 5,5'-dehydrodivanillate O-demethylase ferredoxin reductase subunit [EC:1.18.1.-]
K24246	KEGG	EMILIN; emilin
K24247	KEGG	MMRN; multimerin
K24248	KEGG	EMID1; EMI domain-containing protein 1
K24249	KEGG	qdtA; TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase [EC:5.3.2.4]
K24250	KEGG	qdtB; dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose transaminase [EC:2.6.1.89]
K24251	KEGG	qdtC; dTDP-D-Quip3N acetylase [EC:2.3.1.-]
K24253	KEGG	DNAAF6, PIH1D3; dynein axonemal assembly factor 6
K24254	KEGG	ODAD4, TTC25; outer dynein arm-docking complex subunit 4
K24255	KEGG	PRDM12; PR domain zinc finger protein 12 [EC:2.1.1.-]
K24257	KEGG	neuC, nnaA; UDP-N-acetylglucosamine 2-epimerase (hydrolysing) [EC:3.2.1.183]
K24258	KEGG	wbjD; UDP-N-acetyl-L-fucosamine synthase [EC:5.1.3.28]
K24259	KEGG	wbuX; putative aminotransferase
K24260	KEGG	WDR11; WD repeat-containing protein 11
K24261	KEGG	MAP11; microtubule-associated protein 11
K24262	KEGG	SPARC; secreted protein acidic and rich in cysteine
K24263	KEGG	panG; 2-dehydropantoate 2-reductase [EC:1.1.1.169]
K24264	KEGG	panP; aspartate 1-decarboxylase [EC:4.1.1.11]
K24265	KEGG	PANK4; bifunctional damage-control phosphatase, subfamily II, fusion protein
K24266	KEGG	gp120; HIV envelope glycoprotein gp120
K24267	KEGG	UTS2B; urotensin-2B
K24268	KEGG	oiaX; 3-oxoisoapionate-4-phosphate decarboxylase [EC:4.1.1.121]
K24269	KEGG	ald2; 5-deoxyribulose 1-phosphate aldolase [EC:4.1.2.62]
K24270	KEGG	TES; testin
K24271	KEGG	Testin; testin-2
K24272	KEGG	DENR, TMA22; density-regulated protein
K24273	KEGG	ZRSR; U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein
K24274	KEGG	FAM111A; protein FAM111A
K24275	KEGG	FAM111B; protein FAM111B
K24276	KEGG	VAMT; vanillin aminotransferase [EC:2.6.1.119]
K24277	KEGG	CS; capsaicin synthase [EC:2.3.2.35]
K24278	KEGG	ERDS; ergosteryl-3beta-O-L-aspartate synthase [EC:6.1.1.12 2.3.2.37]
K24279	KEGG	ERDH; ergosteryl-3beta-O-L-aspartate hydrolase [EC:3.1.1.121]
K24280	KEGG	elg2, lea2; UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-idosamine transaminase / UDP-N-acetylbacillosamine transaminase [EC:2.6.1.- 2.6.1.34]
K24281	KEGG	elg5; UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-idosamine acetyltransferase [EC:2.3.1.-]
K24282	KEGG	elg3; UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-idose 2-epimerase [EC:5.1.3.-]
K24283	KEGG	elg6, lea6; UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-gulopyranose hydrolase / UDP-2-acetamido-4-(D-alanylamino)-2,4,6-trideoxy-alpha-D-mannopyranose hydrolase [EC:3.6.1.-]
K24284	KEGG	elg4; 2,4-diacetamido-2,4,6-trideoxy-beta-L-gulose transferase [EC:2.5.1.-]
K24285	KEGG	elg7; N,N'-diacetyl-8-epilegionaminate cytidylyltransferase [EC:2.7.7.-]
K24286	KEGG	PRG4; proteoglycan 4
K24287	KEGG	lmbB2; L-tyrosine peroxygenase [EC:1.11.2.6]
K24288	KEGG	meT1; MMP 1-O-methyltransferase [EC:2.1.1.365]
K24289	KEGG	E3.2.1.214; exo beta-1,2-glucooligosaccharide sophorohydrolase (non-reducing end) [EC:3.2.1.214]
K24290	KEGG	tmpB; [1-hydroxy-2-(trimethylamino)ethyl]phosphonate dioxygenase [EC:1.13.11.90]
K24291	KEGG	tmpA; [2-(trimethylamino)ethyl]phosphonate dioxygenase [EC:1.14.11.72]
K24292	KEGG	mycCI, CYP105L2; mycinamicin VIII C21 methyl hydroxylase [EC:1.14.-.-]
K24293	KEGG	tcpA; 3,5,6-trichloropyridin-2-ol/2,4,6-trichlorophenol monooxygenase [EC:1.14.14.172 1.14.14.173]
K24294	KEGG	GRXCR2; glutaredoxin domain-contaning cysteine-rich protein 2
K24295	KEGG	HCG22; protein PBMUCL2
K24296	KEGG	MUC22; mucin-22
K24297	KEGG	QRICH1; glutamine-rich protein 1
K24298	KEGG	QRICH2; glutamine-rich protein 2
K24299	KEGG	tcdH; thiocyanate desulfurase [EC:1.8.2.7]
K24300	KEGG	wbpM, wbgZ, aatA; UDP-N-acetylglucosamine 4,6-dehydratase [EC:4.2.1.135]
K24303	KEGG	lea3; UDP-N-acetylbacillosamine alanyltransferase
K24304	KEGG	lea5; UDP-2-acetamido-4-(D-alanylamino)-2,4,6-trideoxy-alpha-D-glucose 2-epimerase
K24306	KEGG	lea4; 2-acetamido-4-(D-alanylamino)-2,4,6-trideoxy-D-mannopyranose transferase
K24307	KEGG	lea7; 5-N-acetyl-7-N-(D-alanyl)-legionaminic acid cytidylyltransferase
K24308	KEGG	FUNDC2; FUN14 domain-containing protein 2
K24309	KEGG	TET2_3; methylcytosine dioxygenase TET2/3 [EC:1.14.11.80]
K24310	KEGG	wbpV, wreQ; UDP-N-acetyl-alpha-D-quinovosamine dehydrogenase [EC:1.1.1.426]
K24311	KEGG	preQ; UDP-4-keto-6-deoxy-GlcNAc-4-reductase [EC:1.1.1.-]
K24312	KEGG	wbpK; UDP-4-keto-D-FucNAc 4-reductase
K24313	KEGG	SH3TC; SH3 domain and tetratricopeptide repeat-containing protein
K24314	KEGG	LPXN; leupaxin
K24315	KEGG	TGFB1I1; transforming growth factor beta-1-induced transcript 1 protein
K24316	KEGG	ARHGEF40; Rho guanine nucleotide exchange factor 40
K24317	KEGG	MCM3AP; germinal-center associated nuclear protein [EC:2.3.1.48]
K24318	KEGG	SCARF1; scavenger receptor class F member 1
K24319	KEGG	SCARF2; scavenger receptor class F member 2
K24320	KEGG	GPC; Old World arenavirus glycoprotein
K24321	KEGG	GPC; New World clade B/D arenavirus glycoprotein
K24322	KEGG	GPC; New World clade A arenavirus glycoprotein
K24323	KEGG	GPC; New World clade C arenavirus glycoprotein
K24324	KEGG	S; MERS coronavirus spike glycoprotein
K24325	KEGG	S; Betacoronavirus (excluding SARS and MERS) spike glycoprotein
K24326	KEGG	wbpG; aminotransferase
K24327	KEGG	wbpS; glutamine-dependent amidotransferase [EC:6.3.5.-]
K24328	KEGG	SIGLEC13; sialic acid binding Ig-like lectin 13
K24329	KEGG	SIGLEC14; sialic acid binding Ig-like lectin 14
K24330	KEGG	SIGLEC16; sialic acid binding Ig-like lectin 16
K24331	KEGG	PEAR1, MEGF12; platelet endothelial aggregation receptor 1
K24332	KEGG	ATRN; attractin
K24333	KEGG	MEGF6; multiple epidermal growth factor-like domains protein 6
K24334	KEGG	MEGF9; multiple epidermal growth factor-like domains protein 9
K24335	KEGG	CRELD; protein disulfide-isomerase [EC:5.3.4.1]
K24336	KEGG	elg1, pglF, lea1; UDP-N-acetylglucosamine 4,6-dehydratase [EC:4.2.1.115 4.2.1.135]
K24337	KEGG	CNTNAP3_4; contactin associated protein-like 3/4
K24338	KEGG	CNTNAP5; contactin associated protein-like 5
K24339	KEGG	COL16A; collagen type XVI alpha
K24340	KEGG	COL19A; collagen type XIX alpha
K24341	KEGG	EGFRAM; pikachurin
K24342	KEGG	NELL; protein kinase C-binding protein NELL
K24343	KEGG	flgT; flagellar H-ring protein FlgT
K24344	KEGG	flgO; flagellar H-ring protein FlgO
K24345	KEGG	KIC; calcium-binding protein KIC and related proteins
K24346	KEGG	flgQ; flagellar motility protein FlgQ
K24347	KEGG	UBXN2B; UBX domain-containing protein 2B
K24348	KEGG	UBXN1_4; UBX domain-containing protein 1/4
K24349	KEGG	UBXN2A; UBX domain-containing protein 2A
K24350	KEGG	UBXN7; UBX domain-containing protein 7
K24351	KEGG	UBXN8; UBX domain-containing protein 8
K24352	KEGG	UBXN10; UBX domain-containing protein 10
K24353	KEGG	UBXN11; UBX domain-containing protein 11
K24354	KEGG	SMOC; SPARC-related modular calcium-binding protein
K24355	KEGG	COL23A; collagen type XXIII alpha
K24356	KEGG	COL25A; collagen type XXV alpha
K24357	KEGG	COL20A; collagen type XX alpha
K24358	KEGG	COL26A, EMID2; collagen type XXVI alpha (EMI domain-containing protein 2)
K24359	KEGG	MFRP; membrane frizzled-related protein
K24360	KEGG	NETO; neuropilin and tolloid-like protein
K24361	KEGG	PCOLCE; procollagen C-endopeptidase enhancer
K24362	KEGG	PAMR1; inactive serine protease PAMR1
K24363	KEGG	SEZ6; seizure protein 6
K24364	KEGG	CSN12; COP9 signalosome complex subunit 12
K24365	KEGG	CSN9; COP9 signalosome complex subunit 9
K24366	KEGG	RRI2, CSN10; COP9 signalosome complex subunit 10
K24367	KEGG	PCI8, CSN11; COP9 signalosome complex subunit 11
K24368	KEGG	CSI1; COP9 signalosome-interactor 1
K24369	KEGG	ZC4H2; zinc finger C4H2 domain-contaning protein
K24370	KEGG	ZNF148; zinc finger protein 148
K24371	KEGG	ZNF335; zinc finger protein 335
K24372	KEGG	ZNF408; zinc finger protein 408
K24373	KEGG	ZNF513; zinc finger protein 513
K24374	KEGG	ZNF644; zinc finger protein 644
K24375	KEGG	ZNF687; zinc finger protein 687
K24376	KEGG	ZNF711; zinc finger protein 711
K24377	KEGG	ZNF750; zinc finger protein 750
K24378	KEGG	CTSQ; cathepsin Q [EC:3.4.22.-]
K24379	KEGG	CTS8; cathepsin 8 [EC:3.4.22.-]
K24380	KEGG	CST10; cystatin-10
K24381	KEGG	ERFE, FAM132B; erythroferrone
K24382	KEGG	CTF2; cardiotrophin 2
K24383	KEGG	PATZ1; POZ-AT hook zinc finger protein 1
K24384	KEGG	HIC; hypermethylated in cancer protein
K24385	KEGG	MYNN; myoneurin
K24386	KEGG	ST18; suppression of tumorigenicity 18 protein
K24387	KEGG	L3MBTL; lethal(3)malignant brain tumor-like protein
K24388	KEGG	ZC3H8; zinc finger CCCH domain-containing protein 8
K24389	KEGG	vdh, CYP107BR1; vitamin D3 1,25-hydroxylase [EC:1.14.15.-]
K24390	KEGG	mycG, CYP107E1; mycinamicin IV hydroxylase/epoxidase [EC:1.14.-.-]
K24391	KEGG	P450terp, CYP108; alpha-terpineol hydroxylase
K24392	KEGG	CYP120A1; retinoid hydroxylase
K24393	KEGG	comDE; sulfopyruvate decarboxylase [EC:4.1.1.79]
K24394	KEGG	STU2; protein STU2
K24395	KEGG	ERVW-1; syncytin-1
K24396	KEGG	ERVFRD-1; syncytin-2
K24397	KEGG	DAOA; D-amino acid oxidase activator
K24398	KEGG	ODAPH; odontogenesis associated phosphoprotein
K24399	KEGG	LRMDA; leucine-rich melanocyte differentiation-associated protein
K24400	KEGG	MXRA5; matrix remodeling-associated protein 5
K24401	KEGG	MXRA7; matrix remodeling-associated protein 7
K24402	KEGG	MXRA8; matrix remodeling-associated protein 8
K24403	KEGG	KIAA0319, AAVR; dyslexia-associated protein KIAA0319
K24404	KEGG	KIAA0319L; dyslexia-associated protein KIAA0319-like protein
K24405	KEGG	SUVH1; [histone H3]-lysine9 N-dimethyltransferase [EC:2.1.1.368]
K24406	KEGG	ATXR5_6; [histone H3]-lysine27 N-methyltransferase [EC:2.1.1.369]
K24407	KEGG	SET9; [histone H4]-lysine20 N-trimethyltransferase [EC:2.1.1.372]
K24408	KEGG	sagA; salicylate---CoA ligase [EC:6.2.1.65]
K24409	KEGG	ycaO; thioglycine synthase [EC:6.2.2.1]
K24410	KEGG	tfuA; TfuA protein
K24411	KEGG	patD, lynD; oxazoline/thiazoline synthase [EC:6.2.2.2 6.2.2.3]
K24412	KEGG	CRIP1, CRP1; cysteine-rich protein 1
K24413	KEGG	CRIP2_3, CRP2_3; cysteine-rich protein 2/3
K24414	KEGG	FHL3; four and a half LIM domains protein 3
K24415	KEGG	FHL5, ACT; four and a half LIM domains protein 5
K24416	KEGG	FBLIM1, FBLP1; filamin-binding LIM protein 1
K24417	KEGG	LMCD1; LIM and cysteine-rich domains protein 1
K24418	KEGG	METTL5; rRNA N6-adenosine-methyltransferase METTL5
K24419	KEGG	METTL27; methyltransferase-like protein 27 [EC:2.1.1.-]
K24420	KEGG	LASP1; LIM and SH3 domain protein 1
K24421	KEGG	NRAP; nebulin-related-anchoring protein
K24422	KEGG	LIMCH1; LIM and calponin homology domains-containing protein 1
K24423	KEGG	ZNF185; zinc finger protein 185
K24424	KEGG	SCEL; sciellin
K24425	KEGG	SDR9C7; short-chain dehydrogenase/reductase family 9C member 7 [EC:1.1.1.-]
K24426	KEGG	PYROXD1; pyridine nucleotide-disulfide oxidoreductase domain-containing protein 1 [EC:1.8.1.-]
K24427	KEGG	SPON1; spondin-1
K24428	KEGG	SPON2; spondin-2
K24429	KEGG	ADAMTSL1_3; ADAMTS-like protein 1/3
K24430	KEGG	ADAMTSL2; ADAMTS-like protein 2
K24431	KEGG	OPA3; oncoprotein-induced transcript 3 protein
K24432	KEGG	ADAMTSL5; ADAMTS-like protein 5
K24433	KEGG	THSD1; thrombospondin type-1 domain-containing protein 1
K24434	KEGG	SSPO; SCO-spondin
K24435	KEGG	ISM; isthmin
K24436	KEGG	CILP; cartilage intermediate layer protein
K24437	KEGG	TSEAR; thrombospondin-type laminin G domain and EAR repeat-containing protein
K24438	KEGG	AFLN, STCS, CYP59A1; sterigmatocystin biosynthesis cytochrome P450 monooxygenase
K24439	KEGG	STCL, CYP60B1; versicolorin B desaturase [EC:1.14.-.-]
K24440	KEGG	STCB, CYP62A1; averufin monooxygenase [EC:1.14.-.-]
K24441	KEGG	CYP76B74; geranylhydroquinone 3''-hydroxylase [EC:1.14.14.174]
K24442	KEGG	xacA; D-xylose 1-dehydrogenase (NADP+, D-xylono-1,4-lactone-forming) [EC:1.1.1.424]
K24443	KEGG	xacC; D-xylono/L-arabinono-1,4-lactonase [EC:3.1.1.68 3.1.1.15]
K24444	KEGG	JMJ30; [histone H3]-dimethyl/trimethyl-L-lysine36 demethylase [EC:1.14.11.27 1.14.11.-]
K24445	KEGG	SLFN14; protein SLFN14 [EC:3.1.-.-]
K24446	KEGG	arcD; arginine/ornithine antiporter
K24447	KEGG	artA; archaeosortase A [EC:3.4.22.-]
K24448	KEGG	hilA; L-isoleucine 31-dioxygenase [EC:1.14.11.74]
K24449	KEGG	hliB; 31-hydroxy-L-isoleucine 4-dioxygenase [EC:1.14.11.75]
K24450	KEGG	hmf, hmt; DNA-binding protein
K24451	KEGG	zim; modification methylase
K24452	KEGG	pinA; (+)-pinoresinol hydroxylase [EC:1.17.9.2]
K24453	KEGG	pinB; (+)-pinoresinol hydroxylase [EC:1.17.9.2]
K24454	KEGG	patG; thiazoline dehydrogenase / protease [EC:1.3.3.16 3.4.-.-]
K24455	KEGG	TTPA; alpha-tocopherol transfer protein
K24456	KEGG	KY; kyphoscoliosis peptidase [EC:3.4.-.-]
K24457	KEGG	SLFN12, SLFN12L; schlafen family member 12
K24458	KEGG	SLFN11; schlafen family member 11 [EC:3.6.-.-]
K24459	KEGG	SLFN13; schlafen family member 13 [EC:3.1.-.-]
K24460	KEGG	GA13ox; gibberellin 13-oxidase [EC:1.14.-.-]
K24461	KEGG	DLK1; protein delta homolog 1
K24462	KEGG	DLK2, EGFL9; protein delta homolog 2
K24463	KEGG	DNER; delta and Notch-like epidermal growth factor-related receptor
K24464	KEGG	EDIL3; EGF-like repeat and discoidin I-like domain-containing protein 3
K24465	KEGG	EGFL7_8; epidermal growth factor-like protein 7/8
K24466	KEGG	NOTCH2NL; Notch homolog 2 N-terminal-like protein
K24467	KEGG	PROZ; vitamin K-dependent protein Z
K24468	KEGG	SCUBE1_3; signal peptide, CUB and EGF-like domain-containing protein 1/3
K24469	KEGG	SVEP1; sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1
K24470	KEGG	SNED1, IRE-BP1; insulin-responsive sequence DNA-binding protein 1
K24471	KEGG	EPGN; epigen
K24472	KEGG	HEG; protein HEG
K24473	KEGG	TENM, ODZ; teneurin
K24474	KEGG	BSPH, ELSPBP2; binder of sperm protein
K24475	KEGG	ELSPBP1; epididymal sperm-binding protein 1
K24476	KEGG	EBI3, IL27B; interleukin 27 subunit beta
K24477	KEGG	ABI3BP; target of Nesh-SH3
K24478	KEGG	ANKFN1; ankyrin repeat and fibronectin type-III domain-containing protein 1
K24479	KEGG	ASTN; astrotactin
K24480	KEGG	CMYA5; cardiomyopathy-associated protein 5
K24481	KEGG	CRLF1; cytokine receptor-like factor 1
K24482	KEGG	CRLF3; cytokine receptor-like factor 3
K24483	KEGG	FANK1; fibronectin type 3 and ankyrin repeat domains protein 1
K24484	KEGG	FNDC1; fibronectin type III domain-containing protein 1
K24485	KEGG	FNDC3; fibronectin type III domain-containing protein 3
K24486	KEGG	FNDC4_5; fibronectin type III domain-containing protein 4/5
K24487	KEGG	FNDC7; fibronectin type III domain-containing protein 7
K24488	KEGG	FNDC8; fibronectin type III domain-containing protein 8
K24489	KEGG	FSD1; fibronectin type III and SPRY domain-containing protein 1
K24490	KEGG	FSD2; fibronectin type III and SPRY domain-containing protein 2
K24491	KEGG	LRIT; leucine-rich repeat, immunoglobulin-like domain and transmembrane domain-containing protein
K24492	KEGG	LRRN1_2_3; leucine-rich repeat neuronal protein 1/2/3
K24493	KEGG	LRRN4; leucine-rich repeat neuronal protein 4
K24494	KEGG	MYBPH; myosin-binding protein H
K24495	KEGG	MYOM; myomesin
K24496	KEGG	NPHS1; nephrin
K24497	KEGG	PHYHIP; phytanoyl-CoA hydroxylate-interacting protein
K24498	KEGG	SORL1; sortilin-related receptor
K24499	KEGG	UMODL1; uromodulin-like 1
K24500	KEGG	VASN; vasorin
K24501	KEGG	PRDM1; PR domain zinc finger protein 1 [EC:2.1.1.-]
K24502	KEGG	FEZF; Fez family zinc finger protein
