id,db,name
HMMsoil107553,FOAM,hipO; hippurate hydrolase EC:3.5.1.32
HMMsoil107556,FOAM,
HMMsoil107558,FOAM,hutG; N-formylglutamate deformylase EC:3.5.1.68
HMMsoil107561,FOAM,E2.4.1.173; sterol 3beta-glucosyltransferase EC:2.4.1.173
HMMsoil107565,FOAM,ABC.CD.A; putative ABC transport system ATP-binding protein
HMMsoil107567,FOAM,dppB; dipeptide transport system permease protein
HMMsoil107569,FOAM,"peb1A, glnH; aspartate/glutamate/glutamine transport system substrate-binding protein"
HMMsoil107574,FOAM,pulA; pullulanase EC:3.2.1.41
HMMsoil107578,FOAM,opuBD; osmoprotectant transport system permease protein
HMMsoil107579,FOAM,"afuC, fbpC; iron(III) transport system ATP-binding protein EC:7.2.2.7"
HMMsoil107713,FOAM,"GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase EC:1.2.1.12"
HMMsoil107714,FOAM,"SRPK3, STK23; serine/threonine-protein kinase SRPK3 EC:2.7.11.1"
HMMsoil107715,FOAM,"yesM; two-component system, sensor histidine kinase YesM EC:2.7.13.3"
HMMsoil107716,FOAM,"K02484; two-component system, OmpR family, sensor kinase EC:2.7.13.3"
HMMsoil107719,FOAM,"flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3"
HMMsoil107728,FOAM,hisI; phosphoribosyl-AMP cyclohydrolase EC:3.5.4.19
HMMsoil107729,FOAM,
HMMsoil107738,FOAM,nirB; nitrite reductase (NADH) large subunit EC:1.7.1.15
HMMsoil107676,FOAM,hdrA2; heterodisulfide reductase subunit A2 EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6
HMMsoil107677,FOAM,cysM; S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) EC:2.5.1.144
HMMsoil107679,FOAM,"cdd, CDA; cytidine deaminase EC:3.5.4.5"
HMMsoil107683,FOAM,pyrE; orotate phosphoribosyltransferase EC:2.4.2.10
HMMsoil107686,FOAM,cysH; phosphoadenosine phosphosulfate reductase EC:1.8.4.8 1.8.4.10
HMMsoil107688,FOAM,astD; succinylglutamic semialdehyde dehydrogenase EC:1.2.1.71
HMMsoil107692,FOAM,hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component EC:1.18.1.3
HMMsoil107693,FOAM,"serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase EC:1.1.1.95 1.1.1.399"
HMMsoil107695,FOAM,"ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II EC:3.2.2.21"
HMMsoil107698,FOAM,pstC; phosphate transport system permease protein
HMMsoil107700,FOAM,"DLD, lpd, pdhD; dihydrolipoamide dehydrogenase EC:1.8.1.4"
HMMsoil107702,FOAM,
HMMsoil107703,FOAM,"fdoI, fdsG; formate dehydrogenase subunit gamma"
HMMsoil107709,FOAM,ptsI; phosphoenolpyruvate-protein phosphotransferase (PTS system enzyme I) EC:2.7.3.9
HMMsoil107711,FOAM,ABC.PA.S; polar amino acid transport system substrate-binding protein
HMMsoil107712,FOAM,"gpmB; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase EC:5.4.2.11"
HMMsoil107779,FOAM,"glnA, GLUL; glutamine synthetase EC:6.3.1.2"
HMMsoil107781,FOAM,
HMMsoil107782,FOAM,gltB; glutamate synthase (NADPH) large chain EC:1.4.1.13
HMMsoil107783,FOAM,"DBT, bkdB; 2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase) EC:2.3.1.168"
HMMsoil107784,FOAM,NTH; endonuclease III EC:4.2.99.18
HMMsoil107787,FOAM,livF; branched-chain amino acid transport system ATP-binding protein
HMMsoil107788,FOAM,livF; branched-chain amino acid transport system ATP-binding protein
HMMsoil107789,FOAM,E6.4.1.4A; 3-methylcrotonyl-CoA carboxylase alpha subunit EC:6.4.1.4
HMMsoil107790,FOAM,"E2.8.3.5B, scoB; 3-oxoacid CoA-transferase subunit B EC:2.8.3.5"
HMMsoil107794,FOAM,rbsA; ribose transport system ATP-binding protein EC:7.5.2.7
HMMsoil107798,FOAM,cbiO; cobalt/nickel transport system ATP-binding protein
HMMsoil107801,FOAM,znuC; zinc transport system ATP-binding protein EC:7.2.2.20
HMMsoil107804,FOAM,livG; branched-chain amino acid transport system ATP-binding protein
HMMsoil107837,FOAM,ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil107838,FOAM,opuBD; osmoprotectant transport system permease protein
HMMsoil107840,FOAM,bglS; licheninase EC:3.2.1.73
HMMsoil107842,FOAM,ABC.CD.P; putative ABC transport system permease protein
HMMsoil107843,FOAM,ftsE; cell division transport system ATP-binding protein
HMMsoil107850,FOAM,pheA2; prephenate dehydratase EC:4.2.1.51
HMMsoil107852,FOAM,"gltI, aatJ; glutamate/aspartate transport system substrate-binding protein"
HMMsoil107853,FOAM,"ACADM, acd; acyl-CoA dehydrogenase EC:1.3.8.7"
HMMsoil107855,FOAM,cca; tRNA nucleotidyltransferase (CCA-adding enzyme) EC:2.7.7.72 3.1.3.- 3.1.4.-
HMMsoil107856,FOAM,ABC.PA.A; polar amino acid transport system ATP-binding protein EC:7.4.2.1
HMMsoil107858,FOAM,znuC; zinc transport system ATP-binding protein EC:7.2.2.20
HMMsoil107861,FOAM,ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil107862,FOAM,ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein
HMMsoil107866,FOAM,"barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA EC:2.7.13.3"
HMMsoil107868,FOAM,ABC-2.P; ABC-2 type transport system permease protein
HMMsoil107869,FOAM,APEH; acylaminoacyl-peptidase EC:3.4.19.1
HMMsoil107873,FOAM,METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 EC:2.1.1.-
HMMsoil107874,FOAM,"yesM; two-component system, sensor histidine kinase YesM EC:2.7.13.3"
HMMsoil107875,FOAM,ENTPD2; adenosinetriphosphatase EC:3.6.1.-
HMMsoil107876,FOAM,purN; phosphoribosylglycinamide formyltransferase 1 EC:2.1.2.2
HMMsoil107877,FOAM,purN; phosphoribosylglycinamide formyltransferase 1 EC:2.1.2.2
HMMsoil107880,FOAM,
HMMsoil107881,FOAM,pdp; pyrimidine-nucleoside phosphorylase EC:2.4.2.2
HMMsoil107883,FOAM,E4.6.1.1; adenylate cyclase EC:4.6.1.1
HMMsoil107887,FOAM,nuoC; NADH-quinone oxidoreductase subunit C EC:7.1.1.2
HMMsoil107888,FOAM,XANG; xanthocillin biosynthesis cytochrome P450 monooxygenase EC:1.14.-.-
HMMsoil107890,FOAM,"hk1; two-component system, glycerol uptake and utilization sensor kinase EC:2.7.13.3"
HMMsoil107891,FOAM,"udp, UPP; uridine phosphorylase EC:2.4.2.3"
HMMsoil107893,FOAM,ATP2C; P-type Ca2+ transporter type 2C EC:7.2.2.10
HMMsoil107894,FOAM,"cpdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase EC:3.1.4.16 3.1.3.6"
HMMsoil107895,FOAM,"PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit EC:1.2.4.1"
HMMsoil107896,FOAM,"vicK; two-component system, OmpR family, sensor histidine kinase VicK EC:2.7.13.3"
HMMsoil107897,FOAM,"flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3"
HMMsoil107899,FOAM,ndh; NADH:ubiquinone reductase (H+-translocating) EC:7.1.1.2
HMMsoil107903,FOAM,E4.6.1.1; adenylate cyclase EC:4.6.1.1
HMMsoil107905,FOAM,"E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit EC:2.2.1.6"
HMMsoil107906,FOAM,ptb; phosphate butyryltransferase EC:2.3.1.19
HMMsoil107910,FOAM,"flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3"
HMMsoil107912,FOAM,"K08884; serine/threonine protein kinase, bacterial EC:2.7.11.1"
HMMsoil107914,FOAM,pmoB-amoB; methane/ammonia monooxygenase subunit B
HMMsoil107915,FOAM,"K08884; serine/threonine protein kinase, bacterial EC:2.7.11.1"
HMMsoil107741,FOAM,"E1.13.11.4; gentisate 1,2-dioxygenase EC:1.13.11.4"
HMMsoil107742,FOAM,
HMMsoil107746,FOAM,ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein
HMMsoil107747,FOAM,livG; branched-chain amino acid transport system ATP-binding protein
HMMsoil107748,FOAM,ABC.SS.A; simple sugar transport system ATP-binding protein EC:7.5.2.-
HMMsoil107754,FOAM,proV; glycine betaine/proline transport system ATP-binding protein EC:7.6.2.9
HMMsoil107755,FOAM,
HMMsoil107758,FOAM,dppC; dipeptide transport system permease protein
HMMsoil107761,FOAM,
HMMsoil107764,FOAM,amiABC; N-acetylmuramoyl-L-alanine amidase EC:3.5.1.28
HMMsoil107765,FOAM,
HMMsoil107766,FOAM,"ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase EC:2.1.1.63"
HMMsoil107771,FOAM,"fsaB, talC; fructose-6-phosphate aldolase 2 EC:4.1.2.-"
HMMsoil107774,FOAM,amiABC; N-acetylmuramoyl-L-alanine amidase EC:3.5.1.28
HMMsoil107775,FOAM,livG; branched-chain amino acid transport system ATP-binding protein
HMMsoil107944,FOAM,"msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein EC:7.5.2.-"
HMMsoil107945,FOAM,"troB, mntB, znuC; manganese/zinc/iron transport system ATP- binding protein EC:7.2.2.5"
HMMsoil107951,FOAM,"GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase EC:1.2.1.12"
HMMsoil107955,FOAM,"flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3"
HMMsoil107960,FOAM,"kdpD; two-component system, OmpR family, sensor histidine kinase KdpD EC:2.7.13.3"
HMMsoil107962,FOAM,"K08884; serine/threonine protein kinase, bacterial EC:2.7.11.1"
HMMsoil107964,FOAM,cysH; phosphoadenosine phosphosulfate reductase EC:1.8.4.8 1.8.4.10
HMMsoil107965,FOAM,cysI; sulfite reductase (NADPH) hemoprotein beta-component EC:1.8.1.2
HMMsoil107967,FOAM,"fdoG, fdhF, fdwA; formate dehydrogenase major subunit EC:1.17.1.9"
HMMsoil107968,FOAM,"korC, oorC; 2-oxoglutarate ferredoxin oxidoreductase subunit gamma EC:1.2.7.3"
HMMsoil107969,FOAM,GMPP; mannose-1-phosphate guanylyltransferase EC:2.7.7.13
HMMsoil107973,FOAM,NTH; endonuclease III EC:4.2.99.18
HMMsoil107975,FOAM,E2.7.11.1; non-specific serine/threonine protein kinase EC:2.7.11.1
HMMsoil107976,FOAM,"vicK; two-component system, OmpR family, sensor histidine kinase VicK EC:2.7.13.3"
HMMsoil107980,FOAM,"hk1; two-component system, glycerol uptake and utilization sensor kinase EC:2.7.13.3"
HMMsoil107982,FOAM,"fdoH, fdsB; formate dehydrogenase iron-sulfur subunit"
HMMsoil107983,FOAM,"E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit EC:2.2.1.6"
HMMsoil107984,FOAM,KMO; kynurenine 3-monooxygenase EC:1.14.13.9
HMMsoil107986,FOAM,mutY; A/G-specific adenine glycosylase EC:3.2.2.31
HMMsoil107992,FOAM,amiABC; N-acetylmuramoyl-L-alanine amidase EC:3.5.1.28
HMMsoil107993,FOAM,"DLD, lpd, pdhD; dihydrolipoamide dehydrogenase EC:1.8.1.4"
HMMsoil107995,FOAM,"DLD, lpd, pdhD; dihydrolipoamide dehydrogenase EC:1.8.1.4"
HMMsoil108001,FOAM,"cheA; two-component system, chemotaxis family, sensor kinase CheA EC:2.7.13.3"
HMMsoil108004,FOAM,ATP2C; P-type Ca2+ transporter type 2C EC:7.2.2.10
HMMsoil108005,FOAM,"vicK; two-component system, OmpR family, sensor histidine kinase VicK EC:2.7.13.3"
HMMsoil108006,FOAM,ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil108007,FOAM,4CL; 4-coumarate--CoA ligase EC:6.2.1.12
HMMsoil108008,FOAM,kpsM; capsular polysaccharide transport system permease protein
HMMsoil108009,FOAM,thiQ; thiamine transport system ATP-binding protein EC:7.6.2.15
HMMsoil108010,FOAM,ABC.MS.P1; multiple sugar transport system permease protein
HMMsoil108013,FOAM,ABC.SN.A; NitT/TauT family transport system ATP-binding protein
HMMsoil108014,FOAM,"tetA; MFS transporter, DHA1 family, tetracycline resistance protein"
HMMsoil108015,FOAM,"msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein EC:7.5.2.-"
HMMsoil108016,FOAM,"barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA EC:2.7.13.3"
HMMsoil108019,FOAM,mutY; A/G-specific adenine glycosylase EC:3.2.2.31
HMMsoil108023,FOAM,"msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein EC:7.5.2.-"
HMMsoil108025,FOAM,"rocD, OAT; ornithine--oxo-acid transaminase EC:2.6.1.13"
HMMsoil107806,FOAM,ABC.MS.P; multiple sugar transport system permease protein
HMMsoil107807,FOAM,"mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein"
HMMsoil107808,FOAM,ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil107812,FOAM,ABC.PA.P; polar amino acid transport system permease protein
HMMsoil107813,FOAM,"galP; MFS transporter, SP family, galactose:H+ symporter"
HMMsoil107814,FOAM,"peb1B, glnP, glnM; aspartate/glutamate/glutamine transport system permease protein"
HMMsoil107816,FOAM,HEXA_B; hexosaminidase EC:3.2.1.52
HMMsoil107817,FOAM,ABC.PA.P; polar amino acid transport system permease protein
HMMsoil107823,FOAM,modC; molybdate transport system ATP-binding protein EC:7.3.2.5
HMMsoil107824,FOAM,tagE; poly(glycerol-phosphate) alpha-glucosyltransferase EC:2.4.1.52
HMMsoil107825,FOAM,"NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter"
HMMsoil107826,FOAM,ptsI; phosphoenolpyruvate-protein phosphotransferase (PTS system enzyme I) EC:2.7.3.9
HMMsoil107830,FOAM,avtA; valine--pyruvate aminotransferase EC:2.6.1.66
HMMsoil107831,FOAM,rbsC; ribose transport system permease protein
HMMsoil107836,FOAM,aroA; 3-phosphoshikimate 1-carboxyvinyltransferase EC:2.5.1.19
HMMsoil108071,FOAM,"murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase EC:6.3.2.13"
HMMsoil108073,FOAM,lolD; lipoprotein-releasing system ATP-binding protein EC:7.6.2.-
HMMsoil108074,FOAM,"mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase EC:3.6.1.55"
HMMsoil108077,FOAM,livF; branched-chain amino acid transport system ATP-binding protein
HMMsoil108078,FOAM,livG; branched-chain amino acid transport system ATP-binding protein
HMMsoil108080,FOAM,modC; molybdate transport system ATP-binding protein EC:7.3.2.5
HMMsoil108081,FOAM,fruA; fructose PTS system EIIBC or EIIC component EC:2.7.1.202
HMMsoil108082,FOAM,ABC.PA.S; polar amino acid transport system substrate-binding protein
HMMsoil108084,FOAM,ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil108086,FOAM,cysP; sulfate/thiosulfate transport system substrate-binding protein
HMMsoil108088,FOAM,NEU1; sialidase-1 EC:3.2.1.18
HMMsoil108090,FOAM,opuA; osmoprotectant transport system ATP-binding protein EC:7.6.2.9
HMMsoil108092,FOAM,ABC.PE.P; peptide/nickel transport system permease protein
HMMsoil108094,FOAM,potG; putrescine transport system ATP-binding protein EC:7.6.2.16
HMMsoil108095,FOAM,"smoF, mtlF; polyol transport system permease protein"
HMMsoil108098,FOAM,ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil108099,FOAM,ABC.SS.A; simple sugar transport system ATP-binding protein EC:7.5.2.-
HMMsoil108100,FOAM,opuC; osmoprotectant transport system substrate-binding protein
HMMsoil108101,FOAM,"tupB, vupB; tungstate transport system permease protein"
HMMsoil108104,FOAM,ABC-2.P; ABC-2 type transport system permease protein
HMMsoil108106,FOAM,sitA; manganese/iron transport system substrate-binding protein
HMMsoil108107,FOAM,ddpD; peptide/nickel transport system ATP-binding protein
HMMsoil108108,FOAM,ABC-2.LPSE.P; lipopolysaccharide transport system permease protein
HMMsoil108109,FOAM,ABC.PA.P; polar amino acid transport system permease protein
HMMsoil108110,FOAM,"E1.3.3.6, ACOX1, ACOX3; acyl-CoA oxidase EC:1.3.3.6"
HMMsoil108111,FOAM,
HMMsoil108113,FOAM,pulA; pullulanase EC:3.2.1.41
HMMsoil108115,FOAM,pheA1; chorismate mutase EC:5.4.99.5
HMMsoil108118,FOAM,hcaC; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component
HMMsoil108119,FOAM,ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil108121,FOAM,ABC.FEV.A; iron complex transport system ATP-binding protein EC:7.2.2.-
HMMsoil108124,FOAM,"dmpH, xylI, nahK; 2-oxo-3-hexenedioate decarboxylase EC:4.1.1.77"
HMMsoil108125,FOAM,"msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein EC:7.5.2.-"
HMMsoil108126,FOAM,"aapM, bztC; general L-amino acid transport system permease protein"
HMMsoil108127,FOAM,cbiO; cobalt/nickel transport system ATP-binding protein
HMMsoil108128,FOAM,"tmuM; 1,3,7-trimethyluric acid 5-monooxygenase EC:1.14.13.212"
HMMsoil108131,FOAM,ABC.PE.P1; peptide/nickel transport system permease protein
HMMsoil108132,FOAM,ABC.CD.A; putative ABC transport system ATP-binding protein
HMMsoil108134,FOAM,hoxF; bidirectional [NiFe] hydrogenase diaphorase subunit EC:7.1.1.2
HMMsoil108137,FOAM,"yesM; two-component system, sensor histidine kinase YesM EC:2.7.13.3"
HMMsoil108139,FOAM,"vicK; two-component system, OmpR family, sensor histidine kinase VicK EC:2.7.13.3"
HMMsoil108141,FOAM,pyrF; orotidine-5'-phosphate decarboxylase EC:4.1.1.23
HMMsoil108143,FOAM,CYP81F; indol-3-yl-methylglucosinolate hydroxylase EC:1.14.-.-
HMMsoil108146,FOAM,"ygeS, xdhA; xanthine dehydrogenase molybdenum-binding subunit EC:1.17.1.4"
HMMsoil108148,FOAM,"TP53RK, PRPK, BUD32; TP53 regulating kinase and related kinases EC:2.7.11.1"
HMMsoil107916,FOAM,"E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit EC:2.2.1.6"
HMMsoil107921,FOAM,"fdoH, fdsB; formate dehydrogenase iron-sulfur subunit"
HMMsoil107925,FOAM,E1.12.7.2; ferredoxin hydrogenase EC:1.12.7.2
HMMsoil107926,FOAM,petC; cytochrome b6-f complex iron-sulfur subunit EC:7.1.1.6
HMMsoil107931,FOAM,"IVD, ivd; isovaleryl-CoA dehydrogenase EC:1.3.8.4"
HMMsoil107940,FOAM,rhaB; rhamnulokinase EC:2.7.1.5
HMMsoil108179,FOAM,"fwdF, fmdF; 4Fe-4S ferredoxin"
HMMsoil108181,FOAM,"trxB, TRR; thioredoxin reductase (NADPH) EC:1.8.1.9"
HMMsoil108182,FOAM,livK; branched-chain amino acid transport system substrate-binding protein
HMMsoil108190,FOAM,"E2.8.3.5B, scoB; 3-oxoacid CoA-transferase subunit B EC:2.8.3.5"
HMMsoil108195,FOAM,mmoC; methane monooxygenase component C EC:1.14.13.25
HMMsoil108197,FOAM,DPYD; dihydropyrimidine dehydrogenase (NADP+) EC:1.3.1.2
HMMsoil108199,FOAM,E2.7.11.-; protein-serine/threonine kinase EC:2.7.11.-
HMMsoil108202,FOAM,"flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3"
HMMsoil108208,FOAM,hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase EC:5.3.1.16
HMMsoil108209,FOAM,"ACADM, acd; acyl-CoA dehydrogenase EC:1.3.8.7"
HMMsoil108210,FOAM,"fdoG, fdhF, fdwA; formate dehydrogenase major subunit EC:1.17.1.9"
HMMsoil108215,FOAM,"sdhB, frdB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit EC:1.3.5.1 1.3.5.4"
HMMsoil108217,FOAM,"torS; two-component system, OmpR family, sensor histidine kinase TorS EC:2.7.13.3"
HMMsoil108218,FOAM,"flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3"
HMMsoil108219,FOAM,FDH; formate dehydrogenase EC:1.17.1.9
HMMsoil108223,FOAM,"gcvT, AMT; aminomethyltransferase EC:2.1.2.10"
HMMsoil108225,FOAM,APEH; acylaminoacyl-peptidase EC:3.4.19.1
HMMsoil108226,FOAM,"DLD, lpd, pdhD; dihydrolipoamide dehydrogenase EC:1.8.1.4"
HMMsoil108227,FOAM,"uhpB; two-component system, NarL family, sensor histidine kinase UhpB EC:2.7.13.3"
HMMsoil108228,FOAM,pycB; pyruvate carboxylase subunit B EC:6.4.1.1
HMMsoil108229,FOAM,hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component EC:1.18.1.3
HMMsoil108230,FOAM,"ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II EC:3.2.2.21"
HMMsoil108232,FOAM,pdp; pyrimidine-nucleoside phosphorylase EC:2.4.2.2
HMMsoil108235,FOAM,"barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA EC:2.7.13.3"
HMMsoil108243,FOAM,"fdoG, fdhF, fdwA; formate dehydrogenase major subunit EC:1.17.1.9"
HMMsoil108246,FOAM,CANT1; soluble calcium-activated nucleotidase 1 EC:3.6.1.6
HMMsoil108247,FOAM,nirA; ferredoxin-nitrite reductase EC:1.7.7.1
HMMsoil108248,FOAM,FDH; formate dehydrogenase EC:1.17.1.9
HMMsoil108249,FOAM,"DLD, lpd, pdhD; dihydrolipoamide dehydrogenase EC:1.8.1.4"
HMMsoil108250,FOAM,"K11527; two-component system, sensor histidine kinase and response regulator EC:2.7.13.3"
HMMsoil108254,FOAM,"GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase EC:1.2.1.12"
HMMsoil108026,FOAM,
HMMsoil108027,FOAM,"celB, chbC; cellobiose PTS system EIIC component"
HMMsoil108029,FOAM,"barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA EC:2.7.13.3"
HMMsoil108031,FOAM,"mdfA, cmr; MFS transporter, DHA1 family, multidrug/chloramphenicol efflux transport protein"
HMMsoil108038,FOAM,ABC.SN.A; NitT/TauT family transport system ATP-binding protein
HMMsoil108039,FOAM,rbsC; ribose transport system permease protein
HMMsoil108042,FOAM,ABC.SN.S; NitT/TauT family transport system substrate-binding protein
HMMsoil108043,FOAM,"norB, norC; MFS transporter, DHA2 family, multidrug resistance protein"
HMMsoil108045,FOAM,"cwlJ, sleB; N-acetylmuramoyl-L-alanine amidase EC:3.5.1.28"
HMMsoil108046,FOAM,ABC-2.P; ABC-2 type transport system permease protein
HMMsoil108059,FOAM,argB; acetylglutamate kinase EC:2.7.2.8
HMMsoil108062,FOAM,ABC.FEV.A; iron complex transport system ATP-binding protein EC:7.2.2.-
HMMsoil108063,FOAM,"sdhC, frdC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit"
HMMsoil108066,FOAM,"rocD, OAT; ornithine--oxo-acid transaminase EC:2.6.1.13"
HMMsoil108068,FOAM,cbiO; cobalt/nickel transport system ATP-binding protein
HMMsoil108255,FOAM,"evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS EC:2.7.13.3"
HMMsoil108258,FOAM,"pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS EC:2.7.13.3"
HMMsoil108259,FOAM,XANG; xanthocillin biosynthesis cytochrome P450 monooxygenase EC:1.14.-.-
HMMsoil108260,FOAM,"nblS; two-component system, OmpR family, sensor histidine kinase NblS EC:2.7.13.3"
HMMsoil108264,FOAM,"rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC EC:2.7.13.3"
HMMsoil108267,FOAM,ABC.PA.S; polar amino acid transport system substrate-binding protein
HMMsoil108268,FOAM,ABC.PE.P; peptide/nickel transport system permease protein
HMMsoil108269,FOAM,ABC.PE.P; peptide/nickel transport system permease protein
HMMsoil108273,FOAM,"E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit EC:2.2.1.6"
